disease_focused,assay_importance,parent_compound_chembl_id,parent_compound_specificity,assay_chembl_id,assay_cluster,target_chembl_id,target_uniprot_ids,OT_uniprot_id,OT_symbol,OT_overall_score
AML,2,CHEMBL608533,specific,CHEMBL1244737,1283,CHEMBL5467,"['Q13161', 'Q13873', 'Q16569', 'Q4ZG08', 'Q53SA5', 'Q585T8']",Q13873,['BMPR2'],0.011794986859989
AML,2,CHEMBL576982,specific,CHEMBL1244737,1283,CHEMBL5467,"['Q13161', 'Q13873', 'Q16569', 'Q4ZG08', 'Q53SA5', 'Q585T8']",Q13873,['BMPR2'],0.011794986859989
AML,2,CHEMBL608533,specific,CHEMBL1244801,1282,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",P00533,['EGFR'],0.4340416759748003
AML,2,CHEMBL576982,specific,CHEMBL1244801,1282,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",P00533,['EGFR'],0.4340416759748003
AML,2,CHEMBL608533,specific,CHEMBL1244839,1281,CHEMBL4142,"['B4DFC2', 'E7EVR6', 'E9PCR0', 'P18443', 'P21802', 'Q01742', 'Q12922', 'Q14300', 'Q14301', 'Q14302', 'Q14303', 'Q14304', 'Q14305', 'Q14672', 'Q14718', 'Q14719', 'Q1KHY5', 'Q86YI4', 'Q8IXC7', 'Q96KL9', 'Q96KM0', 'Q96KM1', 'Q96KM2', 'Q9NZU2', 'Q9NZU3', 'Q9UD01', 'Q9UD02', 'Q9UIH3', 'Q9UIH4', 'Q9UIH5', 'Q9UIH6', 'Q9UIH7', 'Q9UIH8', 'Q9UM87', 'Q9UMC6', 'Q9UNS7', 'Q9UQH7', 'Q9UQH8', 'Q9UQH9', 'Q9UQI0']",P21802,['FGFR2'],0.3103151911082552
AML,2,CHEMBL576982,specific,CHEMBL1244839,1281,CHEMBL4142,"['B4DFC2', 'E7EVR6', 'E9PCR0', 'P18443', 'P21802', 'Q01742', 'Q12922', 'Q14300', 'Q14301', 'Q14302', 'Q14303', 'Q14304', 'Q14305', 'Q14672', 'Q14718', 'Q14719', 'Q1KHY5', 'Q86YI4', 'Q8IXC7', 'Q96KL9', 'Q96KM0', 'Q96KM1', 'Q96KM2', 'Q9NZU2', 'Q9NZU3', 'Q9UD01', 'Q9UD02', 'Q9UIH3', 'Q9UIH4', 'Q9UIH5', 'Q9UIH6', 'Q9UIH7', 'Q9UIH8', 'Q9UM87', 'Q9UMC6', 'Q9UNS7', 'Q9UQH7', 'Q9UQH8', 'Q9UQH9', 'Q9UQI0']",P21802,['FGFR2'],0.3103151911082552
AML,2,CHEMBL608533,specific,CHEMBL1244558,1280,CHEMBL2007,"['B2RE69', 'E9PBH0', 'P16234', 'Q6P4H5', 'Q96KZ7', 'Q9UD28']",P16234,['PDGFRA'],0.6357487492748144
AML,2,CHEMBL576982,specific,CHEMBL1244558,1280,CHEMBL2007,"['B2RE69', 'E9PBH0', 'P16234', 'Q6P4H5', 'Q96KZ7', 'Q9UD28']",P16234,['PDGFRA'],0.6357487492748144
AML,2,CHEMBL608533,specific,CHEMBL1244813,1279,CHEMBL2068,"['B5A968', 'P29317', 'Q8N3Z2']",P29317,['EPHA2'],0.3006989988330061
AML,2,CHEMBL576982,specific,CHEMBL1244813,1279,CHEMBL2068,"['B5A968', 'P29317', 'Q8N3Z2']",P29317,['EPHA2'],0.3006989988330061
AML,2,CHEMBL608533,specific,CHEMBL1244827,1278,CHEMBL3009,"['B7ZLD7', 'B7ZLE2', 'B7ZLE3', 'Q15303', 'Q2M1W1', 'Q59EW4']",Q15303,['ERBB4'],0.3044760534078998
AML,2,CHEMBL576982,specific,CHEMBL1244827,1278,CHEMBL3009,"['B7ZLD7', 'B7ZLE2', 'B7ZLE3', 'Q15303', 'Q2M1W1', 'Q59EW4']",Q15303,['ERBB4'],0.3044760534078998
AML,2,CHEMBL608533,specific,CHEMBL1244838,1277,CHEMBL3650,"['A8K6T9', 'A8K8V5', 'C1KBH8', 'P11362', 'P17049', 'Q02063', 'Q02065', 'Q14306', 'Q14307', 'Q53H63', 'Q59H40', 'Q5BJG2', 'Q8N685', 'Q9UD50', 'Q9UDF0', 'Q9UDF1', 'Q9UDF2']",P11362,['FGFR1'],0.3139628049287348
AML,2,CHEMBL576982,specific,CHEMBL1244838,1277,CHEMBL3650,"['A8K6T9', 'A8K8V5', 'C1KBH8', 'P11362', 'P17049', 'Q02063', 'Q02065', 'Q14306', 'Q14307', 'Q53H63', 'Q59H40', 'Q5BJG2', 'Q8N685', 'Q9UD50', 'Q9UDF0', 'Q9UDF1', 'Q9UDF2']",P11362,['FGFR1'],0.3139628049287348
AML,2,CHEMBL608533,specific,CHEMBL1244869,1277,CHEMBL1957,"['B1B5Y2', 'P08069', 'Q14CV2', 'Q9UCC0']",P08069,['IGF1R'],0.1016764467664245
AML,2,CHEMBL576982,specific,CHEMBL1244869,1277,CHEMBL1957,"['B1B5Y2', 'P08069', 'Q14CV2', 'Q9UCC0']",P08069,['IGF1R'],0.1016764467664245
AML,2,CHEMBL384467,acceptable,CHEMBL896164,1276,CHEMBL1994,"['B0ZBF5', 'B0ZBF7', 'P08235', 'Q2NKL1', 'Q96KQ8', 'Q96KQ9']",P08235,['NR3C2'],0.0719923641938726
AML,2,CHEMBL608533,specific,CHEMBL1244546,1273,CHEMBL3961,"['A8K730', 'B0LPG1', 'B7Z630', 'E7ETQ1', 'L7RT27', 'O00284', 'O15472', 'Q15759', 'Q2XNF2']",Q15759,['MAPK11'],0.0860223803657037
AML,2,CHEMBL576982,specific,CHEMBL1244546,1273,CHEMBL3961,"['A8K730', 'B0LPG1', 'B7Z630', 'E7ETQ1', 'L7RT27', 'O00284', 'O15472', 'Q15759', 'Q2XNF2']",Q15759,['MAPK11'],0.0860223803657037
AML,2,CHEMBL576982,specific,CHEMBL1274457,1271,CHEMBL1936,"['B5A956', 'D5LXN2', 'D5M931', 'F5H8F8', 'P10721', 'Q6IQ28', 'Q99662', 'Q9UM99']",P10721,['KIT'],0.7412150034664634
AML,2,CHEMBL608533,specific,CHEMBL1244485,1271,CHEMBL5627,"['A6NNJ8', 'B4DL89', 'E9PFX4', 'P29376']",P29376,['LTK'],0.0060385116105216
AML,2,CHEMBL576982,specific,CHEMBL1244485,1271,CHEMBL5627,"['A6NNJ8', 'B4DL89', 'E9PFX4', 'P29376']",P29376,['LTK'],0.0060385116105216
AML,2,CHEMBL608533,specific,CHEMBL1245002,1270,CHEMBL5274,"['B5A949', 'B5A950', 'P35590']",P35590,['TIE1'],0.0132356812069666
AML,2,CHEMBL576982,specific,CHEMBL1245002,1270,CHEMBL5274,"['B5A949', 'B5A950', 'P35590']",P35590,['TIE1'],0.0132356812069666
AML,2,CHEMBL608533,specific,CHEMBL1244548,1269,CHEMBL4674,"['P53778', 'Q14260', 'Q6IC53', 'Q99588', 'Q99672']",P53778,['MAPK12'],0.0014783194187388
AML,2,CHEMBL576982,specific,CHEMBL1244548,1269,CHEMBL4674,"['P53778', 'Q14260', 'Q6IC53', 'Q99588', 'Q99672']",P53778,['MAPK12'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1244545,1268,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",Q16539,['MAPK14'],0.0271034460470962
AML,2,CHEMBL576982,specific,CHEMBL1244545,1268,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",Q16539,['MAPK14'],0.0271034460470962
AML,2,CHEMBL608533,specific,CHEMBL1244919,1267,CHEMBL3130,"['A6NCG0', 'G1FFP1', 'O00329', 'O15445', 'Q5SR49']",O00329,['PIK3CD'],0.0866907390223136
AML,2,CHEMBL576982,specific,CHEMBL1244919,1267,CHEMBL3130,"['A6NCG0', 'G1FFP1', 'O00329', 'O15445', 'Q5SR49']",O00329,['PIK3CD'],0.0866907390223136
AML,2,CHEMBL608533,specific,CHEMBL1244816,1267,CHEMBL3987,"['P54756', 'Q7Z3F2']",P54756,['EPHA5'],0.0768726097744179
AML,2,CHEMBL576982,specific,CHEMBL1244816,1267,CHEMBL3987,"['P54756', 'Q7Z3F2']",P54756,['EPHA5'],0.0768726097744179
AML,2,CHEMBL608533,specific,CHEMBL1244819,1267,CHEMBL4134,"['P29322', 'Q6IN80', 'Q8IUX6', 'Q9NUA9', 'Q9P269']",P29322,['EPHA8'],0.0739159709369403
AML,2,CHEMBL576982,specific,CHEMBL1244819,1267,CHEMBL4134,"['P29322', 'Q6IN80', 'Q8IUX6', 'Q9NUA9', 'Q9P269']",P29322,['EPHA8'],0.0739159709369403
AML,2,CHEMBL608533,specific,CHEMBL1244978,1267,CHEMBL6082,"['A6NC84', 'P57059', 'Q5R2V5', 'Q6ZNL8', 'Q86YJ2']",P57059,['SIK1'],0.0234683207724785
AML,2,CHEMBL576982,specific,CHEMBL1244978,1267,CHEMBL6082,"['A6NC84', 'P57059', 'Q5R2V5', 'Q6ZNL8', 'Q86YJ2']",P57059,['SIK1'],0.0234683207724785
AML,2,CHEMBL608533,specific,CHEMBL1245020,1267,CHEMBL5435,"['A8MY69', 'O75119', 'Q8IYT8']",Q8IYT8,['ULK2'],0.007391597093694
AML,2,CHEMBL576982,specific,CHEMBL1245020,1267,CHEMBL5435,"['A8MY69', 'O75119', 'Q8IYT8']",Q8IYT8,['ULK2'],0.007391597093694
AML,2,CHEMBL608533,specific,CHEMBL1244731,1267,CHEMBL3935,"['O60681', 'O75442', 'Q6AZY8', 'Q6DLZ0', 'Q9UPK5', 'Q9UQB9']",Q9UQB9,['AURKC'],0.0051741179655858
AML,2,CHEMBL608533,specific,CHEMBL1244929,1267,CHEMBL3984,"['B3KUN8', 'B4DXD4', 'D3DUA4', 'F8W164', 'I3L1V2', 'O14731', 'Q7LE24', 'Q8TCM9', 'Q99640']",Q99640,['PKMYT1'],0.0051741179655858
AML,2,CHEMBL576982,specific,CHEMBL1244731,1267,CHEMBL3935,"['O60681', 'O75442', 'Q6AZY8', 'Q6DLZ0', 'Q9UPK5', 'Q9UQB9']",Q9UQB9,['AURKC'],0.0051741179655858
AML,2,CHEMBL576982,specific,CHEMBL1244929,1267,CHEMBL3984,"['B3KUN8', 'B4DXD4', 'D3DUA4', 'F8W164', 'I3L1V2', 'O14731', 'Q7LE24', 'Q8TCM9', 'Q99640']",Q99640,['PKMYT1'],0.0051741179655858
AML,2,CHEMBL608533,specific,CHEMBL1245008,1267,CHEMBL6154,"['B2RBD3', 'Q9H2K2', 'Q9H8F2', 'Q9HAS4']",Q9H2K2,['TNKS2'],0.003695798546847
AML,2,CHEMBL576982,specific,CHEMBL1245008,1267,CHEMBL6154,"['B2RBD3', 'Q9H2K2', 'Q9H8F2', 'Q9HAS4']",Q9H2K2,['TNKS2'],0.003695798546847
AML,2,CHEMBL608533,specific,CHEMBL1244940,1266,CHEMBL3863,"['A6NL64', 'B2RAF6', 'Q15139']",Q15139,['PRKD1'],0.550449036069728
AML,2,CHEMBL576982,specific,CHEMBL1244940,1266,CHEMBL3863,"['A6NL64', 'B2RAF6', 'Q15139']",Q15139,['PRKD1'],0.550449036069728
AML,2,CHEMBL608533,specific,CHEMBL1244937,1266,CHEMBL3582,"['B0LPH7', 'Q02156', 'Q32MQ3', 'Q53SL4', 'Q53SM5', 'Q9UE81']",Q02156,['PRKCE'],0.5194915100478581
AML,2,CHEMBL576982,specific,CHEMBL1244937,1266,CHEMBL3582,"['B0LPH7', 'Q02156', 'Q32MQ3', 'Q53SL4', 'Q53SM5', 'Q9UE81']",Q02156,['PRKCE'],0.5194915100478581
AML,2,CHEMBL608533,specific,CHEMBL1244711,1266,CHEMBL4014,"['A0M8X0', 'B7UEF2', 'B7UEF3', 'B7UEF4', 'B7UEF5', 'P42684', 'Q5T0X6', 'Q5W0C5', 'Q6NZY6', 'Q7Z301']",P42684,['ABL2'],0.2839329976313839
AML,2,CHEMBL576982,specific,CHEMBL1244711,1266,CHEMBL4014,"['A0M8X0', 'B7UEF2', 'B7UEF3', 'B7UEF4', 'B7UEF5', 'P42684', 'Q5T0X6', 'Q5W0C5', 'Q6NZY6', 'Q7Z301']",P42684,['ABL2'],0.2839329976313839
AML,2,CHEMBL608533,specific,CHEMBL1244723,1266,CHEMBL4045,"['A8MTQ6', 'B2R7E1', 'O00286', 'Q13131', 'Q5D0E1', 'Q86VS1', 'Q9UNQ4']",Q13131,['PRKAA1'],0.0955057223829122
AML,2,CHEMBL576982,specific,CHEMBL1244723,1266,CHEMBL4045,"['A8MTQ6', 'B2R7E1', 'O00286', 'Q13131', 'Q5D0E1', 'Q86VS1', 'Q9UNQ4']",Q13131,['PRKAA1'],0.0955057223829122
AML,2,CHEMBL608533,specific,CHEMBL1244859,1266,CHEMBL2850,"['O14959', 'P49840']",P49840,['GSK3A'],0.0906254179376342
AML,2,CHEMBL576982,specific,CHEMBL1244859,1266,CHEMBL2850,"['O14959', 'P49840']",P49840,['GSK3A'],0.0906254179376342
AML,2,CHEMBL608533,specific,CHEMBL1244941,1266,CHEMBL4900,"['B4DTS2', 'M0QZW1', 'M0R2R2', 'Q8NCK8', 'Q8TB08', 'Q9BZL6', 'Q9P0T6', 'Q9Y3X8']",Q9BZL6,['PRKD2'],0.0758049346386621
AML,2,CHEMBL576982,specific,CHEMBL1244941,1266,CHEMBL4900,"['B4DTS2', 'M0QZW1', 'M0R2R2', 'Q8NCK8', 'Q8TB08', 'Q9BZL6', 'Q9P0T6', 'Q9Y3X8']",Q9BZL6,['PRKD2'],0.0758049346386621
AML,2,CHEMBL608533,specific,CHEMBL1245004,1266,CHEMBL5388,"['B3KR15', 'B4DX87', 'Q14150', 'Q8N591', 'Q9NYH2', 'Q9UKI8', 'Q9Y4F6']",Q9UKI8,['TLK1'],0.0306751279388302
AML,2,CHEMBL576982,specific,CHEMBL1245004,1266,CHEMBL5388,"['B3KR15', 'B4DX87', 'Q14150', 'Q8N591', 'Q9NYH2', 'Q9UKI8', 'Q9Y4F6']",Q9UKI8,['TLK1'],0.0306751279388302
AML,2,CHEMBL608533,specific,CHEMBL1244749,1266,CHEMBL4121,"['A4D2K0', 'A4D2K1', 'A4D2K2', 'A4D2K3', 'A4D2K4', 'A4D2K5', 'A4D2K6', 'O95437', 'O95438', 'O95599', 'Q13554', 'Q9UGH7', 'Q9UGH8', 'Q9UGH9', 'Q9UNX0', 'Q9UNX7', 'Q9UP00', 'Q9Y5N4', 'Q9Y6F4']",Q13554,['CAMK2B'],0.0072068071663516
AML,2,CHEMBL576982,specific,CHEMBL1244749,1266,CHEMBL4121,"['A4D2K0', 'A4D2K1', 'A4D2K2', 'A4D2K3', 'A4D2K4', 'A4D2K5', 'A4D2K6', 'O95437', 'O95438', 'O95599', 'Q13554', 'Q9UGH7', 'Q9UGH8', 'Q9UGH9', 'Q9UNX0', 'Q9UNX7', 'Q9UP00', 'Q9Y5N4', 'Q9Y6F4']",Q13554,['CAMK2B'],0.0072068071663516
AML,2,CHEMBL608533,specific,CHEMBL1244944,1266,CHEMBL2896,"['B4DMX3', 'E7EPE6', 'O00125', 'O60916', 'Q13237']",Q13237,['PRKG2'],0.0061315154147535
AML,2,CHEMBL576982,specific,CHEMBL1244944,1266,CHEMBL2896,"['B4DMX3', 'E7EPE6', 'O00125', 'O60916', 'Q13237']",Q13237,['PRKG2'],0.0061315154147535
AML,2,CHEMBL608533,specific,CHEMBL1244784,1266,CHEMBL4175,"['B3KNZ9', 'P42679', 'Q9NST8']",P42679,['MATK'],0.0058722132466569
AML,2,CHEMBL576982,specific,CHEMBL1244784,1266,CHEMBL4175,"['B3KNZ9', 'P42679', 'Q9NST8']",P42679,['MATK'],0.0058722132466569
AML,2,CHEMBL608533,specific,CHEMBL1244959,1265,CHEMBL5014,"['B7Z748', 'O43353', 'Q6UWF0']",O43353,['RIPK2'],0.0041989193746667
AML,2,CHEMBL576982,specific,CHEMBL1244959,1265,CHEMBL5014,"['B7Z748', 'O43353', 'Q6UWF0']",O43353,['RIPK2'],0.0041989193746667
AML,2,CHEMBL608533,specific,CHEMBL1244834,1264,CHEMBL1163101,"['A1L457', 'A8K8N8', 'A8MXS7', 'O75460', 'Q59EE2']",O75460,['ERN1'],0.0584951530020767
AML,2,CHEMBL576982,specific,CHEMBL1244834,1264,CHEMBL1163101,"['A1L457', 'A8K8N8', 'A8MXS7', 'O75460', 'Q59EE2']",O75460,['ERN1'],0.0584951530020767
AML,2,CHEMBL608533,specific,CHEMBL1244946,1264,CHEMBL5818,['P51817'],P51817,['PRKX'],0.007391597093694
AML,2,CHEMBL576982,specific,CHEMBL1244946,1264,CHEMBL5818,['P51817'],P51817,['PRKX'],0.007391597093694
AML,2,CHEMBL608533,specific,CHEMBL1244864,1264,CHEMBL4577,"['O14632', 'Q2PBG4', 'Q2PBG5', 'Q92632', 'Q9H422', 'Q9HAS2']",Q9H422,['HIPK3'],0.0059132776749552
AML,2,CHEMBL576982,specific,CHEMBL1244864,1264,CHEMBL4577,"['O14632', 'Q2PBG4', 'Q2PBG5', 'Q92632', 'Q9H422', 'Q9HAS2']",Q9H422,['HIPK3'],0.0059132776749552
AML,2,CHEMBL608533,specific,CHEMBL1244788,1264,CHEMBL5683,"['B7Z3E9', 'O15075', 'Q5VZY8', 'Q5VZZ0', 'Q5VZZ1']",O15075,['DCLK1'],0.0048045381109011
AML,2,CHEMBL576982,specific,CHEMBL1244788,1264,CHEMBL5683,"['B7Z3E9', 'O15075', 'Q5VZY8', 'Q5VZZ0', 'Q5VZZ1']",O15075,['DCLK1'],0.0048045381109011
AML,2,CHEMBL608533,specific,CHEMBL1244501,1263,CHEMBL3831,"['Q15449', 'Q15524', 'Q5XGA3', 'Q68A18', 'Q7KZI7', 'Q96HB3', 'Q96RG0']",Q7KZI7,['MARK2'],0.0065751005153138
AML,2,CHEMBL576982,specific,CHEMBL1244501,1263,CHEMBL3831,"['Q15449', 'Q15524', 'Q5XGA3', 'Q68A18', 'Q7KZI7', 'Q96HB3', 'Q96RG0']",Q7KZI7,['MARK2'],0.0065751005153138
AML,2,CHEMBL608533,specific,CHEMBL1245030,1263,CHEMBL3886,"['B3KPG2', 'Q53SX1', 'Q580W8', 'Q59GY5', 'Q86YW8', 'Q9HCC4', 'Q9HCC5', 'Q9HDD2', 'Q9NYE9', 'Q9NYL2']",Q9NYL2,['MAP3K20'],0.0019997670188478
AML,2,CHEMBL576982,specific,CHEMBL1245030,1263,CHEMBL3886,"['B3KPG2', 'Q53SX1', 'Q580W8', 'Q59GY5', 'Q86YW8', 'Q9HCC4', 'Q9HCC5', 'Q9HDD2', 'Q9NYE9', 'Q9NYL2']",Q9NYL2,['MAP3K20'],0.0019997670188478
AML,2,CHEMBL608533,specific,CHEMBL1244457,1262,CHEMBL3476,"['O14666', 'O15111', 'Q13132', 'Q5W0I4', 'Q92467']",O15111,['CHUK'],0.0469058432237333
AML,2,CHEMBL576982,specific,CHEMBL1244457,1262,CHEMBL3476,"['O14666', 'O15111', 'Q13132', 'Q5W0I4', 'Q92467']",O15111,['CHUK'],0.0469058432237333
AML,2,CHEMBL608533,specific,CHEMBL1244757,1262,CHEMBL6002,"['Q5JQZ7', 'Q5JR00', 'Q8TC78', 'Q9BWU1', 'Q9UPX2']",Q9BWU1,['CDK19'],0.0158414119338919
AML,2,CHEMBL576982,specific,CHEMBL1244757,1262,CHEMBL6002,"['Q5JQZ7', 'Q5JR00', 'Q8TC78', 'Q9BWU1', 'Q9UPX2']",Q9BWU1,['CDK19'],0.0158414119338919
AML,2,CHEMBL608533,specific,CHEMBL1244851,1261,CHEMBL1955,"['A8K6L4', 'B5A926', 'P35916', 'Q16067', 'Q86W07', 'Q86W08']",P35916,['FLT4'],0.4287435613452183
AML,2,CHEMBL576982,specific,CHEMBL1057698,1261,CHEMBL1955,"['A8K6L4', 'B5A926', 'P35916', 'Q16067', 'Q86W07', 'Q86W08']",P35916,['FLT4'],0.4287435613452183
AML,2,CHEMBL576982,specific,CHEMBL1244851,1261,CHEMBL1955,"['A8K6L4', 'B5A926', 'P35916', 'Q16067', 'Q86W07', 'Q86W08']",P35916,['FLT4'],0.4287435613452183
AML,2,CHEMBL608533,specific,CHEMBL1244818,1261,CHEMBL4602,"['A0AUX7', 'B2R8W1', 'B7ZLJ9', 'B7ZLK0', 'Q15375', 'Q59G40', 'Q5VTU0', 'Q8N368', 'Q9H124']",Q15375,['EPHA7'],0.2048082657984903
AML,2,CHEMBL576982,specific,CHEMBL1244818,1261,CHEMBL4602,"['A0AUX7', 'B2R8W1', 'B7ZLJ9', 'B7ZLK0', 'Q15375', 'Q59G40', 'Q5VTU0', 'Q8N368', 'Q9H124']",Q15375,['EPHA7'],0.2048082657984903
AML,2,CHEMBL608533,specific,CHEMBL1244736,1261,CHEMBL5476,"['B2R953', 'B4DSV1', 'O00238', 'P78366']",O00238,['BMPR1B'],0.0020121569866167
AML,2,CHEMBL576982,specific,CHEMBL1244736,1261,CHEMBL5476,"['B2R953', 'B4DSV1', 'O00238', 'P78366']",O00238,['BMPR1B'],0.0020121569866167
AML,2,CHEMBL608533,specific,CHEMBL1244714,1260,CHEMBL5616,"['B2RAB8', 'B4DWQ2', 'D3DP85', 'P27037', 'Q53TH4', 'Q6NWV2', 'Q92474']",P27037,['ACVR2A'],0.2786336907603746
AML,2,CHEMBL576982,specific,CHEMBL1244714,1260,CHEMBL5616,"['B2RAB8', 'B4DWQ2', 'D3DP85', 'P27037', 'Q53TH4', 'Q6NWV2', 'Q92474']",P27037,['ACVR2A'],0.2786336907603746
AML,2,CHEMBL608533,specific,CHEMBL1244767,1260,CHEMBL4630,"['A8K934', 'B4DDD0', 'B4DSK3', 'B5BTY6', 'F5H7S4', 'H2BI51', 'O14757']",O14757,['CHEK1'],0.1148392513539873
AML,2,CHEMBL576982,specific,CHEMBL1244767,1260,CHEMBL4630,"['A8K934', 'B4DDD0', 'B4DSK3', 'B5BTY6', 'F5H7S4', 'H2BI51', 'O14757']",O14757,['CHEK1'],0.1148392513539873
AML,2,CHEMBL608533,specific,CHEMBL1244812,1260,CHEMBL5810,"['A1L3V3', 'B5A966', 'B5A967', 'P21709', 'Q15405']",P21709,['EPHA1'],0.0760255244717412
AML,2,CHEMBL576982,specific,CHEMBL1244812,1260,CHEMBL5810,"['A1L3V3', 'B5A966', 'B5A967', 'P21709', 'Q15405']",P21709,['EPHA1'],0.0760255244717412
AML,2,CHEMBL608533,specific,CHEMBL1244930,1260,CHEMBL3384,"['A8K7W5', 'B2R9R4', 'B3KVN3', 'Q15143', 'Q16512', 'Q504U4', 'Q8IUV5', 'Q9UD44']",Q16512,['PKN1'],0.0415481672636541
AML,2,CHEMBL576982,specific,CHEMBL1244930,1260,CHEMBL3384,"['A8K7W5', 'B2R9R4', 'B3KVN3', 'Q15143', 'Q16512', 'Q504U4', 'Q8IUV5', 'Q9UD44']",Q16512,['PKN1'],0.0415481672636541
AML,2,CHEMBL608533,specific,CHEMBL1244754,1260,CHEMBL5284,"['A8K7Q7', 'O94883', 'Q8IUG2', 'Q8IUG3', 'Q8N3I4', 'Q8WY03', 'Q8WY04', 'Q8WY05', 'Q8WY06', 'Q96RP1', 'Q96RP2', 'Q96RR3', 'Q96RR4', 'Q9BWE9', 'Q9UER3', 'Q9UES2', 'Q9Y5N2']",Q96RR4,['CAMKK2'],0.0182942028068927
AML,2,CHEMBL576982,specific,CHEMBL1244754,1260,CHEMBL5284,"['A8K7Q7', 'O94883', 'Q8IUG2', 'Q8IUG3', 'Q8N3I4', 'Q8WY03', 'Q8WY04', 'Q8WY05', 'Q8WY06', 'Q96RP1', 'Q96RP2', 'Q96RR3', 'Q96RR4', 'Q9BWE9', 'Q9UER3', 'Q9UES2', 'Q9Y5N2']",Q96RR4,['CAMKK2'],0.0182942028068927
AML,2,CHEMBL608533,specific,CHEMBL1244797,1260,CHEMBL3980,['O94768'],O94768,['STK17B'],0.0051741179655858
AML,2,CHEMBL576982,specific,CHEMBL1244797,1260,CHEMBL3980,['O94768'],O94768,['STK17B'],0.0051741179655858
AML,2,CHEMBL608533,specific,CHEMBL1244498,1260,CHEMBL2208,"['P49137', 'Q5SY30', 'Q5SY41', 'Q8IYD6']",P49137,['MAPKAPK2'],0.0047737397896773
AML,2,CHEMBL576982,specific,CHEMBL1244498,1260,CHEMBL2208,"['P49137', 'Q5SY30', 'Q5SY41', 'Q8IYD6']",P49137,['MAPKAPK2'],0.0047737397896773
AML,2,CHEMBL608533,specific,CHEMBL1245005,1260,CHEMBL5404,"['D3DU07', 'Q86UE8', 'Q9UKI7', 'Q9Y4F7']",Q86UE8,['TLK2'],0.003695798546847
AML,2,CHEMBL576982,specific,CHEMBL1245005,1260,CHEMBL5404,"['D3DU07', 'Q86UE8', 'Q9UKI7', 'Q9Y4F7']",Q86UE8,['TLK2'],0.003695798546847
AML,2,CHEMBL608533,specific,CHEMBL1244560,1259,CHEMBL2534,"['H0Y4Z0', 'O15530', 'Q59EH6', 'Q6FI20', 'Q8IV52', 'Q9BRD5']",O15530,['PDPK1'],0.06137175708661
AML,2,CHEMBL576982,specific,CHEMBL1244560,1259,CHEMBL2534,"['H0Y4Z0', 'O15530', 'Q59EH6', 'Q6FI20', 'Q8IV52', 'Q9BRD5']",O15530,['PDPK1'],0.06137175708661
AML,2,CHEMBL608533,specific,CHEMBL1244786,1259,CHEMBL3123,"['E9JGM7', 'O75892', 'Q24JS1', 'Q9UIK4']",Q9UIK4,['DAPK2'],0.0231459906174067
AML,2,CHEMBL576982,specific,CHEMBL1244786,1259,CHEMBL3123,"['E9JGM7', 'O75892', 'Q24JS1', 'Q9UIK4']",Q9UIK4,['DAPK2'],0.0231459906174067
AML,2,CHEMBL608533,specific,CHEMBL1244988,1259,CHEMBL6005,"['Q658S6', 'Q8NEF5', 'Q9BYT3']",Q9BYT3,['STK33'],0.0194056115587862
AML,2,CHEMBL576982,specific,CHEMBL1244988,1259,CHEMBL6005,"['Q658S6', 'Q8NEF5', 'Q9BYT3']",Q9BYT3,['STK33'],0.0194056115587862
AML,2,CHEMBL608533,specific,CHEMBL1244787,1259,CHEMBL2468,"['A0AVN4', 'B3KQE2', 'O43293', 'Q05JY4']",O43293,['DAPK3'],0.0077611769483787
AML,2,CHEMBL576982,specific,CHEMBL1244787,1259,CHEMBL2468,"['A0AVN4', 'B3KQE2', 'O43293', 'Q05JY4']",O43293,['DAPK3'],0.0077611769483787
AML,2,CHEMBL608533,specific,CHEMBL1244520,1259,CHEMBL2873,"['Q02779', 'Q12761', 'Q14871']",Q02779,['MAP3K10'],0.0022174791281082
AML,2,CHEMBL608533,specific,CHEMBL1244862,1259,CHEMBL5427,"['A6NJ34', 'O75125', 'Q5SQL2', 'Q5SQL4', 'Q5SQL5', 'Q86Z02', 'Q8IYD7', 'Q8NDN5', 'Q8NEB6', 'Q8TBZ1']",Q86Z02,['HIPK1'],0.0022174791281082
AML,2,CHEMBL576982,specific,CHEMBL1244520,1259,CHEMBL2873,"['Q02779', 'Q12761', 'Q14871']",Q02779,['MAP3K10'],0.0022174791281082
