disease_focused,assay_importance,parent_compound_chembl_id,parent_compound_specificity,assay_chembl_id,assay_cluster,target_chembl_id,target_uniprot_ids,OT_uniprot_id,OT_symbol,OT_overall_score
AML,2,CHEMBL1489,acceptable,CHEMBL1909088,99,CHEMBL1867,"['B0LPF6', 'P08913', 'Q2I8G2', 'Q2XN99', 'Q86TH8', 'Q9BZK1']",P08913,['ADRA2A'],0.0014783194187388
AML,2,CHEMBL178,acceptable,CHEMBL1909088,99,CHEMBL1867,"['B0LPF6', 'P08913', 'Q2I8G2', 'Q2XN99', 'Q86TH8', 'Q9BZK1']",P08913,['ADRA2A'],0.0014783194187388
AML,2,CHEMBL803,acceptable,CHEMBL1909088,99,CHEMBL1867,"['B0LPF6', 'P08913', 'Q2I8G2', 'Q2XN99', 'Q86TH8', 'Q9BZK1']",P08913,['ADRA2A'],0.0014783194187388
AML,2,CHEMBL384467,acceptable,CHEMBL1909088,99,CHEMBL1867,"['B0LPF6', 'P08913', 'Q2I8G2', 'Q2XN99', 'Q86TH8', 'Q9BZK1']",P08913,['ADRA2A'],0.0014783194187388
AML,2,CHEMBL1117,specific,CHEMBL1909088,99,CHEMBL1867,"['B0LPF6', 'P08913', 'Q2I8G2', 'Q2XN99', 'Q86TH8', 'Q9BZK1']",P08913,['ADRA2A'],0.0014783194187388
AML,2,CHEMBL635,acceptable,CHEMBL1909088,99,CHEMBL1867,"['B0LPF6', 'P08913', 'Q2I8G2', 'Q2XN99', 'Q86TH8', 'Q9BZK1']",P08913,['ADRA2A'],0.0014783194187388
AML,2,CHEMBL727,specific,CHEMBL1909088,99,CHEMBL1867,"['B0LPF6', 'P08913', 'Q2I8G2', 'Q2XN99', 'Q86TH8', 'Q9BZK1']",P08913,['ADRA2A'],0.0014783194187388
AML,2,CHEMBL1489,acceptable,CHEMBL1909090,98,CHEMBL1916,"['P18825', 'P35369', 'Q9HB49']",P18825,['ADRA2C'],0.0060980676022975
AML,2,CHEMBL178,acceptable,CHEMBL1909090,98,CHEMBL1916,"['P18825', 'P35369', 'Q9HB49']",P18825,['ADRA2C'],0.0060980676022975
AML,2,CHEMBL803,acceptable,CHEMBL1909090,98,CHEMBL1916,"['P18825', 'P35369', 'Q9HB49']",P18825,['ADRA2C'],0.0060980676022975
AML,2,CHEMBL384467,acceptable,CHEMBL1909090,98,CHEMBL1916,"['P18825', 'P35369', 'Q9HB49']",P18825,['ADRA2C'],0.0060980676022975
AML,2,CHEMBL1117,specific,CHEMBL1909090,98,CHEMBL1916,"['P18825', 'P35369', 'Q9HB49']",P18825,['ADRA2C'],0.0060980676022975
AML,2,CHEMBL635,acceptable,CHEMBL1909090,98,CHEMBL1916,"['P18825', 'P35369', 'Q9HB49']",P18825,['ADRA2C'],0.0060980676022975
AML,2,CHEMBL727,specific,CHEMBL1909090,98,CHEMBL1916,"['P18825', 'P35369', 'Q9HB49']",P18825,['ADRA2C'],0.0060980676022975
AML,2,CHEMBL178,acceptable,CHEMBL1908291,97,CHEMBL4302,"['A8K294', 'B5AK60', 'P08183', 'Q12755', 'Q14812']",P08183,['ABCB1'],0.4353879857172995
AML,2,CHEMBL384467,acceptable,CHEMBL1908291,97,CHEMBL4302,"['A8K294', 'B5AK60', 'P08183', 'Q12755', 'Q14812']",P08183,['ABCB1'],0.4353879857172995
AML,2,CHEMBL178,acceptable,CHEMBL662786,570,CHEMBL333,"['B2R6U1', 'B4DWH3', 'E9PE45', 'P08253', 'Q9UCJ8']",P08253,['MMP2'],0.0547158118229668
AML,2,CHEMBL384467,acceptable,CHEMBL763130,559,CHEMBL208,"['A7LQ08', 'A7X8B0', 'B4E3T0', 'P06401', 'Q8TDS3', 'Q9UPF7']",P06401,['PGR'],0.0421298013528913
AML,2,CHEMBL384467,acceptable,CHEMBL685134,557,CHEMBL2034,"['A0ZXF9', 'B0LPG8', 'D3DQF4', 'F5ATB7', 'P04150', 'P04151', 'Q53EP5', 'Q6N0A4']",P04150,['NR3C1'],0.4249963348393475
AML,2,CHEMBL384467,acceptable,CHEMBL729178,557,CHEMBL1994,"['B0ZBF5', 'B0ZBF7', 'P08235', 'Q2NKL1', 'Q96KQ8', 'Q96KQ9']",P08235,['NR3C2'],0.0719923641938726
AML,2,CHEMBL1489,acceptable,CHEMBL1909158,551,CHEMBL402,"['B7Z3Y9', 'P04035', 'Q8N190']",P04035,['HMGCR'],0.0576569297591057
AML,2,CHEMBL178,acceptable,CHEMBL1909158,551,CHEMBL402,"['B7Z3Y9', 'P04035', 'Q8N190']",P04035,['HMGCR'],0.0576569297591057
AML,2,CHEMBL803,acceptable,CHEMBL1909158,551,CHEMBL402,"['B7Z3Y9', 'P04035', 'Q8N190']",P04035,['HMGCR'],0.0576569297591057
AML,2,CHEMBL384467,acceptable,CHEMBL1909158,551,CHEMBL402,"['B7Z3Y9', 'P04035', 'Q8N190']",P04035,['HMGCR'],0.0576569297591057
AML,2,CHEMBL1117,specific,CHEMBL1909158,551,CHEMBL402,"['B7Z3Y9', 'P04035', 'Q8N190']",P04035,['HMGCR'],0.0576569297591057
AML,2,CHEMBL635,acceptable,CHEMBL1909158,551,CHEMBL402,"['B7Z3Y9', 'P04035', 'Q8N190']",P04035,['HMGCR'],0.0576569297591057
AML,2,CHEMBL727,specific,CHEMBL1909158,551,CHEMBL402,"['B7Z3Y9', 'P04035', 'Q8N190']",P04035,['HMGCR'],0.0576569297591057
AML,2,CHEMBL1489,acceptable,CHEMBL1909207,550,CHEMBL3243,"['A0A0A0MT22', 'A8K7W6', 'P08575', 'Q16614', 'Q9H0Y6', 'X6R433']",P08575,['PTPRC'],0.3171467116814973
AML,2,CHEMBL178,acceptable,CHEMBL1909207,550,CHEMBL3243,"['A0A0A0MT22', 'A8K7W6', 'P08575', 'Q16614', 'Q9H0Y6', 'X6R433']",P08575,['PTPRC'],0.3171467116814973
AML,2,CHEMBL803,acceptable,CHEMBL1909207,550,CHEMBL3243,"['A0A0A0MT22', 'A8K7W6', 'P08575', 'Q16614', 'Q9H0Y6', 'X6R433']",P08575,['PTPRC'],0.3171467116814973
AML,2,CHEMBL384467,acceptable,CHEMBL1909207,550,CHEMBL3243,"['A0A0A0MT22', 'A8K7W6', 'P08575', 'Q16614', 'Q9H0Y6', 'X6R433']",P08575,['PTPRC'],0.3171467116814973
AML,2,CHEMBL1117,specific,CHEMBL1909207,550,CHEMBL3243,"['A0A0A0MT22', 'A8K7W6', 'P08575', 'Q16614', 'Q9H0Y6', 'X6R433']",P08575,['PTPRC'],0.3171467116814973
AML,2,CHEMBL635,acceptable,CHEMBL1909207,550,CHEMBL3243,"['A0A0A0MT22', 'A8K7W6', 'P08575', 'Q16614', 'Q9H0Y6', 'X6R433']",P08575,['PTPRC'],0.3171467116814973
AML,2,CHEMBL727,specific,CHEMBL1909207,550,CHEMBL3243,"['A0A0A0MT22', 'A8K7W6', 'P08575', 'Q16614', 'Q9H0Y6', 'X6R433']",P08575,['PTPRC'],0.3171467116814973
AML,2,CHEMBL1489,acceptable,CHEMBL1909193,549,CHEMBL4801,"['B5MDZ1', 'P29466', 'Q53EY6', 'Q6DMQ1', 'Q6GSS3', 'Q6PI75', 'Q9UCN3']",P29466,['CASP1'],0.090942231588605
AML,2,CHEMBL178,acceptable,CHEMBL1909193,549,CHEMBL4801,"['B5MDZ1', 'P29466', 'Q53EY6', 'Q6DMQ1', 'Q6GSS3', 'Q6PI75', 'Q9UCN3']",P29466,['CASP1'],0.090942231588605
AML,2,CHEMBL803,acceptable,CHEMBL1909193,549,CHEMBL4801,"['B5MDZ1', 'P29466', 'Q53EY6', 'Q6DMQ1', 'Q6GSS3', 'Q6PI75', 'Q9UCN3']",P29466,['CASP1'],0.090942231588605
AML,2,CHEMBL384467,acceptable,CHEMBL1909193,549,CHEMBL4801,"['B5MDZ1', 'P29466', 'Q53EY6', 'Q6DMQ1', 'Q6GSS3', 'Q6PI75', 'Q9UCN3']",P29466,['CASP1'],0.090942231588605
AML,2,CHEMBL1117,specific,CHEMBL1909193,549,CHEMBL4801,"['B5MDZ1', 'P29466', 'Q53EY6', 'Q6DMQ1', 'Q6GSS3', 'Q6PI75', 'Q9UCN3']",P29466,['CASP1'],0.090942231588605
AML,2,CHEMBL635,acceptable,CHEMBL1909193,549,CHEMBL4801,"['B5MDZ1', 'P29466', 'Q53EY6', 'Q6DMQ1', 'Q6GSS3', 'Q6PI75', 'Q9UCN3']",P29466,['CASP1'],0.090942231588605
AML,2,CHEMBL727,specific,CHEMBL1909193,549,CHEMBL4801,"['B5MDZ1', 'P29466', 'Q53EY6', 'Q6DMQ1', 'Q6GSS3', 'Q6PI75', 'Q9UCN3']",P29466,['CASP1'],0.090942231588605
AML,2,CHEMBL1489,acceptable,CHEMBL1909200,548,CHEMBL4040,"['A8CZ64', 'P28482']",P28482,['MAPK1'],0.3613545187709918
AML,2,CHEMBL178,acceptable,CHEMBL1909200,548,CHEMBL4040,"['A8CZ64', 'P28482']",P28482,['MAPK1'],0.3613545187709918
AML,2,CHEMBL803,acceptable,CHEMBL1909200,548,CHEMBL4040,"['A8CZ64', 'P28482']",P28482,['MAPK1'],0.3613545187709918
AML,2,CHEMBL384467,acceptable,CHEMBL1909200,548,CHEMBL4040,"['A8CZ64', 'P28482']",P28482,['MAPK1'],0.3613545187709918
AML,2,CHEMBL1117,specific,CHEMBL1909200,548,CHEMBL4040,"['A8CZ64', 'P28482']",P28482,['MAPK1'],0.3613545187709918
AML,2,CHEMBL635,acceptable,CHEMBL1909200,548,CHEMBL4040,"['A8CZ64', 'P28482']",P28482,['MAPK1'],0.3613545187709918
AML,2,CHEMBL727,specific,CHEMBL1909200,548,CHEMBL4040,"['A8CZ64', 'P28482']",P28482,['MAPK1'],0.3613545187709918
AML,2,CHEMBL1489,acceptable,CHEMBL1909199,548,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",P27361,['MAPK3'],0.0745021752054921
AML,2,CHEMBL178,acceptable,CHEMBL1909199,548,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",P27361,['MAPK3'],0.0745021752054921
AML,2,CHEMBL803,acceptable,CHEMBL1909199,548,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",P27361,['MAPK3'],0.0745021752054921
AML,2,CHEMBL384467,acceptable,CHEMBL1909199,548,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",P27361,['MAPK3'],0.0745021752054921
AML,2,CHEMBL1117,specific,CHEMBL1909199,548,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",P27361,['MAPK3'],0.0745021752054921
AML,2,CHEMBL635,acceptable,CHEMBL1909199,548,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",P27361,['MAPK3'],0.0745021752054921
AML,2,CHEMBL727,specific,CHEMBL1909199,548,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",P27361,['MAPK3'],0.0745021752054921
AML,2,CHEMBL1489,acceptable,CHEMBL1909201,548,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",Q16539,['MAPK14'],0.0271034460470962
AML,2,CHEMBL178,acceptable,CHEMBL1909201,548,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",Q16539,['MAPK14'],0.0271034460470962
AML,2,CHEMBL803,acceptable,CHEMBL1909201,548,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",Q16539,['MAPK14'],0.0271034460470962
AML,2,CHEMBL384467,acceptable,CHEMBL1909201,548,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",Q16539,['MAPK14'],0.0271034460470962
AML,2,CHEMBL1117,specific,CHEMBL1909201,548,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",Q16539,['MAPK14'],0.0271034460470962
AML,2,CHEMBL635,acceptable,CHEMBL1909201,548,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",Q16539,['MAPK14'],0.0271034460470962
AML,2,CHEMBL727,specific,CHEMBL1909201,548,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",Q16539,['MAPK14'],0.0271034460470962
AML,2,CHEMBL1489,acceptable,CHEMBL1909202,548,CHEMBL4445,"['A1A441', 'A8K3B7', 'A8W6Z7', 'A8W6Z8', 'B5BUA2', 'Q08209', 'Q8TAW9']",Q08209,['PPP3CA'],0.0018478992734235
AML,2,CHEMBL178,acceptable,CHEMBL1909202,548,CHEMBL4445,"['A1A441', 'A8K3B7', 'A8W6Z7', 'A8W6Z8', 'B5BUA2', 'Q08209', 'Q8TAW9']",Q08209,['PPP3CA'],0.0018478992734235
AML,2,CHEMBL803,acceptable,CHEMBL1909202,548,CHEMBL4445,"['A1A441', 'A8K3B7', 'A8W6Z7', 'A8W6Z8', 'B5BUA2', 'Q08209', 'Q8TAW9']",Q08209,['PPP3CA'],0.0018478992734235
AML,2,CHEMBL384467,acceptable,CHEMBL1909202,548,CHEMBL4445,"['A1A441', 'A8K3B7', 'A8W6Z7', 'A8W6Z8', 'B5BUA2', 'Q08209', 'Q8TAW9']",Q08209,['PPP3CA'],0.0018478992734235
AML,2,CHEMBL1117,specific,CHEMBL1909202,548,CHEMBL4445,"['A1A441', 'A8K3B7', 'A8W6Z7', 'A8W6Z8', 'B5BUA2', 'Q08209', 'Q8TAW9']",Q08209,['PPP3CA'],0.0018478992734235
AML,2,CHEMBL635,acceptable,CHEMBL1909202,548,CHEMBL4445,"['A1A441', 'A8K3B7', 'A8W6Z7', 'A8W6Z8', 'B5BUA2', 'Q08209', 'Q8TAW9']",Q08209,['PPP3CA'],0.0018478992734235
AML,2,CHEMBL727,specific,CHEMBL1909202,548,CHEMBL4445,"['A1A441', 'A8K3B7', 'A8W6Z7', 'A8W6Z8', 'B5BUA2', 'Q08209', 'Q8TAW9']",Q08209,['PPP3CA'],0.0018478992734235
AML,2,CHEMBL2043437,specific,CHEMBL2045160,537,CHEMBL340,"['P05184', 'P08684', 'Q16757', 'Q9UK50']",P08684,['CYP3A4'],0.0543045481603167
AML,2,CHEMBL384467,acceptable,CHEMBL664809,535,CHEMBL340,"['P05184', 'P08684', 'Q16757', 'Q9UK50']",P08684,['CYP3A4'],0.0543045481603167
AML,2,CHEMBL2043437,specific,CHEMBL2045155,534,CHEMBL3356,"['P05177', 'Q16754', 'Q6NWU3', 'Q6NWU5', 'Q9BXX7', 'Q9UK49']",P05177,['CYP1A2'],0.0047840058967519
AML,2,CHEMBL2043437,specific,CHEMBL2045159,533,CHEMBL289,"['P10635', 'Q16752', 'Q2XND6', 'Q2XND7', 'Q2XNE0', 'Q6B012', 'Q6NXU8']",P10635,['CYP2D6'],0.011430384531966
AML,2,CHEMBL2043437,specific,CHEMBL2045158,532,CHEMBL3622,"['P33259', 'P33261', 'Q8WZB1', 'Q8WZB2', 'Q9UCD4']",P33261,['CYP2C19'],0.0143649529851698
AML,2,CHEMBL2043437,specific,CHEMBL2045156,531,CHEMBL3721,"['A8K9N8', 'B0AZN2', 'B7Z1F6', 'P10632', 'Q5VX93', 'Q8WWB1', 'Q9UCZ9']",P10632,['CYP2C8'],0.1847899273423509
AML,2,CHEMBL2043437,specific,CHEMBL2045157,531,CHEMBL3397,"['P11712', 'P11713', 'Q16756', 'Q16872', 'Q5VX92', 'Q6IRV8', 'Q8WW80']",P11712,['CYP2C9'],0.014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1244696,530,CHEMBL1974,"['A0AVG9', 'B7ZLT7', 'B7ZLT8', 'F5H0A0', 'P36888', 'Q13414']",P36888,['FLT3'],0.821081847621124
AML,2,CHEMBL576982,specific,CHEMBL1244696,530,CHEMBL1974,"['A0AVG9', 'B7ZLT7', 'B7ZLT8', 'F5H0A0', 'P36888', 'Q13414']",P36888,['FLT3'],0.821081847621124
AML,2,CHEMBL576982,specific,CHEMBL1274457,530,CHEMBL1936,"['B5A956', 'D5LXN2', 'D5M931', 'F5H8F8', 'P10721', 'Q6IQ28', 'Q99662', 'Q9UM99']",P10721,['KIT'],0.7412150034664634
AML,2,CHEMBL608533,specific,CHEMBL1244467,530,CHEMBL2971,"['O14636', 'O60674', 'O75297']",O60674,['JAK2'],0.7187458973901665
AML,2,CHEMBL576982,specific,CHEMBL1244467,530,CHEMBL2971,"['O14636', 'O60674', 'O75297']",O60674,['JAK2'],0.7187458973901665
AML,2,CHEMBL608533,specific,CHEMBL1244559,530,CHEMBL1913,"['B5A957', 'P09619', 'Q8N5L4']",P09619,['PDGFRB'],0.6591249431432462
AML,2,CHEMBL576982,specific,CHEMBL1057694,530,CHEMBL1913,"['B5A957', 'P09619', 'Q8N5L4']",P09619,['PDGFRB'],0.6591249431432462
AML,2,CHEMBL576982,specific,CHEMBL1244559,530,CHEMBL1913,"['B5A957', 'P09619', 'Q8N5L4']",P09619,['PDGFRB'],0.6591249431432462
AML,2,CHEMBL576982,specific,CHEMBL1274459,530,CHEMBL1913,"['B5A957', 'P09619', 'Q8N5L4']",P09619,['PDGFRB'],0.6591249431432462
AML,2,CHEMBL608533,specific,CHEMBL1244558,530,CHEMBL2007,"['B2RE69', 'E9PBH0', 'P16234', 'Q6P4H5', 'Q96KZ7', 'Q9UD28']",P16234,['PDGFRA'],0.6357487492748144
AML,2,CHEMBL576982,specific,CHEMBL1057693,530,CHEMBL2007,"['B2RE69', 'E9PBH0', 'P16234', 'Q6P4H5', 'Q96KZ7', 'Q9UD28']",P16234,['PDGFRA'],0.6357487492748144
AML,2,CHEMBL576982,specific,CHEMBL1244558,530,CHEMBL2007,"['B2RE69', 'E9PBH0', 'P16234', 'Q6P4H5', 'Q96KZ7', 'Q9UD28']",P16234,['PDGFRA'],0.6357487492748144
AML,2,CHEMBL576982,specific,CHEMBL1274458,530,CHEMBL2007,"['B2RE69', 'E9PBH0', 'P16234', 'Q6P4H5', 'Q96KZ7', 'Q9UD28']",P16234,['PDGFRA'],0.6357487492748144
AML,2,CHEMBL608533,specific,CHEMBL1245022,530,CHEMBL279,"['A2RRS0', 'B5A925', 'C5IFA0', 'O60723', 'P35968', 'Q14178']",P35968,['KDR'],0.5830294541889404
AML,2,CHEMBL576982,specific,CHEMBL1057700,530,CHEMBL279,"['A2RRS0', 'B5A925', 'C5IFA0', 'O60723', 'P35968', 'Q14178']",P35968,['KDR'],0.5830294541889404
AML,2,CHEMBL576982,specific,CHEMBL1245022,530,CHEMBL279,"['A2RRS0', 'B5A925', 'C5IFA0', 'O60723', 'P35968', 'Q14178']",P35968,['KDR'],0.5830294541889404
AML,2,CHEMBL608533,specific,CHEMBL1244702,530,CHEMBL1862,"['A3KFJ3', 'P00519', 'Q13869', 'Q13870', 'Q16133', 'Q17R61', 'Q45F09']",P00519,['ABL1'],0.5718997891232702
AML,2,CHEMBL576982,specific,CHEMBL1244702,530,CHEMBL1862,"['A3KFJ3', 'P00519', 'Q13869', 'Q13870', 'Q16133', 'Q17R61', 'Q45F09']",P00519,['ABL1'],0.5718997891232702
AML,2,CHEMBL608533,specific,CHEMBL1244940,530,CHEMBL3863,"['A6NL64', 'B2RAF6', 'Q15139']",Q15139,['PRKD1'],0.550449036069728
AML,2,CHEMBL576982,specific,CHEMBL1244940,530,CHEMBL3863,"['A6NL64', 'B2RAF6', 'Q15139']",Q15139,['PRKD1'],0.550449036069728
AML,2,CHEMBL608533,specific,CHEMBL1244927,530,CHEMBL299,"['B5BU22', 'P17252', 'Q15137', 'Q32M72', 'Q96RE4']",P17252,['PRKCA'],0.5223008775441709
AML,2,CHEMBL576982,specific,CHEMBL1244927,530,CHEMBL299,"['B5BU22', 'P17252', 'Q15137', 'Q32M72', 'Q96RE4']",P17252,['PRKCA'],0.5223008775441709
AML,2,CHEMBL608533,specific,CHEMBL1244937,530,CHEMBL3582,"['B0LPH7', 'Q02156', 'Q32MQ3', 'Q53SL4', 'Q53SM5', 'Q9UE81']",Q02156,['PRKCE'],0.5194915100478581
AML,2,CHEMBL576982,specific,CHEMBL1244937,530,CHEMBL3582,"['B0LPH7', 'Q02156', 'Q32MQ3', 'Q53SL4', 'Q53SM5', 'Q9UE81']",Q02156,['PRKCE'],0.5194915100478581
AML,2,CHEMBL608533,specific,CHEMBL1244938,530,CHEMBL3616,"['B4DJN5', 'P24723', 'Q16246', 'Q8NE03']",P24723,['PRKCH'],0.5148626994640989
AML,2,CHEMBL576982,specific,CHEMBL1244938,530,CHEMBL3616,"['B4DJN5', 'P24723', 'Q16246', 'Q8NE03']",P24723,['PRKCH'],0.5148626994640989
AML,2,CHEMBL608533,specific,CHEMBL1244468,530,CHEMBL2148,"['P52333', 'Q13259', 'Q13260', 'Q13611', 'Q8N1E8', 'Q99699', 'Q9Y6S2']",P52333,['JAK3'],0.5148491064514686
AML,2,CHEMBL576982,specific,CHEMBL1244468,530,CHEMBL2148,"['P52333', 'Q13259', 'Q13260', 'Q13611', 'Q8N1E8', 'Q99699', 'Q9Y6S2']",P52333,['JAK3'],0.5148491064514686
AML,2,CHEMBL608533,specific,CHEMBL1244936,530,CHEMBL2996,"['B0KZ81', 'B2R834', 'Q05655', 'Q15144', 'Q86XJ6']",Q05655,['PRKCD'],0.5140700567728906
AML,2,CHEMBL576982,specific,CHEMBL1244936,530,CHEMBL2996,"['B0KZ81', 'B2R834', 'Q05655', 'Q15144', 'Q86XJ6']",Q05655,['PRKCD'],0.5140700567728906
AML,2,CHEMBL608533,specific,CHEMBL1244939,530,CHEMBL3920,"['B4DF52', 'Q04759', 'Q14DH6', 'Q3MJF1', 'Q64FY5', 'Q9H508', 'Q9H549']",Q04759,['PRKCQ'],0.5012657596525708
AML,2,CHEMBL576982,specific,CHEMBL1244939,530,CHEMBL3920,"['B4DF52', 'Q04759', 'Q14DH6', 'Q3MJF1', 'Q64FY5', 'Q9H508', 'Q9H549']",Q04759,['PRKCQ'],0.5012657596525708
AML,2,CHEMBL608533,specific,CHEMBL1244942,530,CHEMBL2595,"['D6W587', 'O94806', 'Q53TR7', 'Q8NEL8']",O94806,['PRKD3'],0.5005265999432015
AML,2,CHEMBL576982,specific,CHEMBL1244942,530,CHEMBL2595,"['D6W587', 'O94806', 'Q53TR7', 'Q8NEL8']",O94806,['PRKD3'],0.5005265999432015
AML,2,CHEMBL608533,specific,CHEMBL1244826,530,CHEMBL5838,"['A8K6L6', 'B4DIK7', 'B4DV32', 'E9PDT8', 'P21860', 'Q9BUD7']",P21860,['ERBB3'],0.4734725544026318
AML,2,CHEMBL576982,specific,CHEMBL1244826,530,CHEMBL5838,"['A8K6L6', 'B4DIK7', 'B4DV32', 'E9PDT8', 'P21860', 'Q9BUD7']",P21860,['ERBB3'],0.4734725544026318
AML,2,CHEMBL608533,specific,CHEMBL1244774,530,CHEMBL1844,"['B5A955', 'D3DQG2', 'P07333', 'Q6LDW5', 'Q6LDY4', 'Q86VW7']",P07333,['CSF1R'],0.4396301537199248
AML,2,CHEMBL576982,specific,CHEMBL1057696,530,CHEMBL1844,"['B5A955', 'D3DQG2', 'P07333', 'Q6LDW5', 'Q6LDY4', 'Q86VW7']",P07333,['CSF1R'],0.4396301537199248
AML,2,CHEMBL576982,specific,CHEMBL1244774,530,CHEMBL1844,"['B5A955', 'D3DQG2', 'P07333', 'Q6LDW5', 'Q6LDY4', 'Q86VW7']",P07333,['CSF1R'],0.4396301537199248
AML,2,CHEMBL576982,specific,CHEMBL1274461,530,CHEMBL1844,"['B5A955', 'D3DQG2', 'P07333', 'Q6LDW5', 'Q6LDY4', 'Q86VW7']",P07333,['CSF1R'],0.4396301537199248
AML,2,CHEMBL608533,specific,CHEMBL1244801,530,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",P00533,['EGFR'],0.4340416759748003
AML,2,CHEMBL576982,specific,CHEMBL1244801,530,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",P00533,['EGFR'],0.4340416759748003
AML,2,CHEMBL608533,specific,CHEMBL1244851,530,CHEMBL1955,"['A8K6L4', 'B5A926', 'P35916', 'Q16067', 'Q86W07', 'Q86W08']",P35916,['FLT4'],0.4287435613452183
AML,2,CHEMBL576982,specific,CHEMBL1057698,530,CHEMBL1955,"['A8K6L4', 'B5A926', 'P35916', 'Q16067', 'Q86W07', 'Q86W08']",P35916,['FLT4'],0.4287435613452183
AML,2,CHEMBL576982,specific,CHEMBL1244851,530,CHEMBL1955,"['A8K6L4', 'B5A926', 'P35916', 'Q16067', 'Q86W07', 'Q86W08']",P35916,['FLT4'],0.4287435613452183
AML,2,CHEMBL608533,specific,CHEMBL1244950,530,CHEMBL1906,"['B0LPH8', 'B2R5N3', 'P04049', 'Q15278', 'Q9UC20']",P04049,['RAF1'],0.4206087284703986
AML,2,CHEMBL576982,specific,CHEMBL1244950,530,CHEMBL1906,"['B0LPH8', 'B2R5N3', 'P04049', 'Q15278', 'Q9UC20']",P04049,['RAF1'],0.4206087284703986
AML,2,CHEMBL608533,specific,CHEMBL1244465,530,CHEMBL2835,"['P23458', 'Q59GQ2', 'Q9UD26']",P23458,['JAK1'],0.4133514922522106
AML,2,CHEMBL608533,specific,CHEMBL1244466,530,CHEMBL2835,"['P23458', 'Q59GQ2', 'Q9UD26']",P23458,['JAK1'],0.4133514922522106
AML,2,CHEMBL576982,specific,CHEMBL1244465,530,CHEMBL2835,"['P23458', 'Q59GQ2', 'Q9UD26']",P23458,['JAK1'],0.4133514922522106
AML,2,CHEMBL576982,specific,CHEMBL1244466,530,CHEMBL2835,"['P23458', 'Q59GQ2', 'Q9UD26']",P23458,['JAK1'],0.4133514922522106
AML,2,CHEMBL608533,specific,CHEMBL1244741,530,CHEMBL4601,"['B2RCR3', 'B4DW46', 'Q13882', 'Q58F01']",Q13882,['PTK6'],0.3951741536366711
AML,2,CHEMBL576982,specific,CHEMBL1244741,530,CHEMBL4601,"['B2RCR3', 'B4DW46', 'Q13882', 'Q58F01']",Q13882,['PTK6'],0.3951741536366711
AML,2,CHEMBL608533,specific,CHEMBL1244480,530,CHEMBL258,"['D3DPP8', 'P06239', 'P07100', 'Q12850', 'Q13152', 'Q5TDH8', 'Q5TDH9', 'Q7RTZ3', 'Q96DW4', 'Q9NYT8']",P06239,['LCK'],0.3708655485927642
AML,2,CHEMBL576982,specific,CHEMBL1244480,530,CHEMBL258,"['D3DPP8', 'P06239', 'P07100', 'Q12850', 'Q13152', 'Q5TDH8', 'Q5TDH9', 'Q7RTZ3', 'Q96DW4', 'Q9NYT8']",P06239,['LCK'],0.3708655485927642
AML,2,CHEMBL608533,specific,CHEMBL1244829,530,CHEMBL4040,"['A8CZ64', 'P28482']",P28482,['MAPK1'],0.3613545187709918
