disease_focused,assay_importance,parent_compound_chembl_id,parent_compound_specificity,assay_chembl_id,assay_cluster,target_chembl_id,target_uniprot_ids,OT_uniprot_id,OT_symbol,OT_overall_score
AML,2,CHEMBL608533,specific,CHEMBL1244714,2725,CHEMBL5616,"['B2RAB8', 'B4DWQ2', 'D3DP85', 'P27037', 'Q53TH4', 'Q6NWV2', 'Q92474']",P27037,['ACVR2A'],0.2786336907603746
AML,2,CHEMBL576982,specific,CHEMBL1244714,2725,CHEMBL5616,"['B2RAB8', 'B4DWQ2', 'D3DP85', 'P27037', 'Q53TH4', 'Q6NWV2', 'Q92474']",P27037,['ACVR2A'],0.2786336907603746
AML,2,CHEMBL608533,specific,CHEMBL1245022,2722,CHEMBL279,"['A2RRS0', 'B5A925', 'C5IFA0', 'O60723', 'P35968', 'Q14178']",P35968,['KDR'],0.5830294541889404
AML,2,CHEMBL576982,specific,CHEMBL1057700,2722,CHEMBL279,"['A2RRS0', 'B5A925', 'C5IFA0', 'O60723', 'P35968', 'Q14178']",P35968,['KDR'],0.5830294541889404
AML,2,CHEMBL576982,specific,CHEMBL1245022,2722,CHEMBL279,"['A2RRS0', 'B5A925', 'C5IFA0', 'O60723', 'P35968', 'Q14178']",P35968,['KDR'],0.5830294541889404
AML,2,CHEMBL608533,specific,CHEMBL1245001,2721,CHEMBL4267,"['B4DTV5', 'P37173', 'Q15580', 'Q6DKT6', 'Q99474']",P37173,['TGFBR2'],0.2967605222753676
AML,2,CHEMBL576982,specific,CHEMBL1245001,2721,CHEMBL4267,"['B4DTV5', 'P37173', 'Q15580', 'Q6DKT6', 'Q99474']",P37173,['TGFBR2'],0.2967605222753676
AML,2,CHEMBL608533,specific,CHEMBL1244558,2720,CHEMBL2007,"['B2RE69', 'E9PBH0', 'P16234', 'Q6P4H5', 'Q96KZ7', 'Q9UD28']",P16234,['PDGFRA'],0.6357487492748144
AML,2,CHEMBL576982,specific,CHEMBL1244558,2720,CHEMBL2007,"['B2RE69', 'E9PBH0', 'P16234', 'Q6P4H5', 'Q96KZ7', 'Q9UD28']",P16234,['PDGFRA'],0.6357487492748144
AML,2,CHEMBL608533,specific,CHEMBL1244559,2719,CHEMBL1913,"['B5A957', 'P09619', 'Q8N5L4']",P09619,['PDGFRB'],0.6591249431432462
AML,2,CHEMBL576982,specific,CHEMBL1244559,2719,CHEMBL1913,"['B5A957', 'P09619', 'Q8N5L4']",P09619,['PDGFRB'],0.6591249431432462
AML,2,CHEMBL608533,specific,CHEMBL1245000,2718,CHEMBL4439,"['P36897', 'Q6IR47', 'Q706C0', 'Q706C1']",P36897,['TGFBR1'],0.0282852467633892
AML,2,CHEMBL576982,specific,CHEMBL1245000,2718,CHEMBL4439,"['P36897', 'Q6IR47', 'Q706C0', 'Q706C1']",P36897,['TGFBR1'],0.0282852467633892
AML,2,CHEMBL608533,specific,CHEMBL1244736,2714,CHEMBL5476,"['B2R953', 'B4DSV1', 'O00238', 'P78366']",O00238,['BMPR1B'],0.0020121569866167
AML,2,CHEMBL576982,specific,CHEMBL1244736,2714,CHEMBL5476,"['B2R953', 'B4DSV1', 'O00238', 'P78366']",O00238,['BMPR1B'],0.0020121569866167
AML,2,CHEMBL608533,specific,CHEMBL1244735,2713,CHEMBL5275,"['A8K6U9', 'P36894', 'Q8NEN8']",P36894,['BMPR1A'],0.2944493006197684
AML,2,CHEMBL576982,specific,CHEMBL1244735,2713,CHEMBL5275,"['A8K6U9', 'P36894', 'Q8NEN8']",P36894,['BMPR1A'],0.2944493006197684
AML,2,CHEMBL608533,specific,CHEMBL1244929,2712,CHEMBL3984,"['B3KUN8', 'B4DXD4', 'D3DUA4', 'F8W164', 'I3L1V2', 'O14731', 'Q7LE24', 'Q8TCM9', 'Q99640']",Q99640,['PKMYT1'],0.0051741179655858
AML,2,CHEMBL576982,specific,CHEMBL1244929,2712,CHEMBL3984,"['B3KUN8', 'B4DXD4', 'D3DUA4', 'F8W164', 'I3L1V2', 'O14731', 'Q7LE24', 'Q8TCM9', 'Q99640']",Q99640,['PKMYT1'],0.0051741179655858
AML,2,CHEMBL608533,specific,CHEMBL1244919,2711,CHEMBL3130,"['A6NCG0', 'G1FFP1', 'O00329', 'O15445', 'Q5SR49']",O00329,['PIK3CD'],0.0866907390223136
AML,2,CHEMBL576982,specific,CHEMBL1244919,2711,CHEMBL3130,"['A6NCG0', 'G1FFP1', 'O00329', 'O15445', 'Q5SR49']",O00329,['PIK3CD'],0.0866907390223136
AML,2,CHEMBL608533,specific,CHEMBL1244920,2710,CHEMBL3267,"['A4D0Q6', 'P48736', 'Q8IV23', 'Q9BZC8']",P48736,['PIK3CG'],0.0412350903396505
AML,2,CHEMBL576982,specific,CHEMBL1244920,2710,CHEMBL3267,"['A4D0Q6', 'P48736', 'Q8IV23', 'Q9BZC8']",P48736,['PIK3CG'],0.0412350903396505
AML,2,CHEMBL608533,specific,CHEMBL1244567,2709,CHEMBL4005,"['P42336', 'Q14CW1', 'Q99762']",P42336,['PIK3CA'],0.2965363047447783
AML,2,CHEMBL576982,specific,CHEMBL1244567,2709,CHEMBL4005,"['P42336', 'Q14CW1', 'Q99762']",P42336,['PIK3CA'],0.2965363047447783
AML,2,CHEMBL608533,specific,CHEMBL1244918,2708,CHEMBL3145,"['D3DNF0', 'P42338', 'Q24JU2']",P42338,['PIK3CB'],0.3567888418034544
AML,2,CHEMBL576982,specific,CHEMBL1244918,2708,CHEMBL3145,"['D3DNF0', 'P42338', 'Q24JU2']",P42338,['PIK3CB'],0.3567888418034544
AML,2,CHEMBL608533,specific,CHEMBL1244565,2705,CHEMBL5554,"['O00750', 'O95666', 'Q5SW99']",O00750,['PIK3C2B'],0.0014783194187388
AML,2,CHEMBL576982,specific,CHEMBL1244565,2705,CHEMBL5554,"['O00750', 'O95666', 'Q5SW99']",O00750,['PIK3C2B'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1244926,2704,CHEMBL5667,"['P78356', 'Q5U0E8', 'Q8TBP2']",P78356,['PIP4K2B'],0.0097938661491445
AML,2,CHEMBL576982,specific,CHEMBL1244926,2704,CHEMBL5667,"['P78356', 'Q5U0E8', 'Q8TBP2']",P78356,['PIP4K2B'],0.0097938661491445
AML,2,CHEMBL608533,specific,CHEMBL1244720,2702,CHEMBL2431,"['B2RBD8', 'P31751', 'Q05BV0', 'Q0VAN0', 'Q0VAN1', 'Q68GC0']",P31751,['AKT2'],0.288077388645689
AML,2,CHEMBL576982,specific,CHEMBL1244720,2702,CHEMBL2431,"['B2RBD8', 'P31751', 'Q05BV0', 'Q0VAN0', 'Q0VAN1', 'Q68GC0']",P31751,['AKT2'],0.288077388645689
AML,2,CHEMBL608533,specific,CHEMBL1244721,2701,CHEMBL4816,"['Q0VAA6', 'Q5VTI1', 'Q5VTI2', 'Q96QV3', 'Q9UFP5', 'Q9Y243']",Q9Y243,['AKT3'],0.1982188422533321
AML,2,CHEMBL576982,specific,CHEMBL1244721,2701,CHEMBL4816,"['Q0VAA6', 'Q5VTI1', 'Q5VTI2', 'Q96QV3', 'Q9UFP5', 'Q9Y243']",Q9Y243,['AKT3'],0.1982188422533321
AML,2,CHEMBL576982,specific,CHEMBL1274457,2700,CHEMBL1936,"['B5A956', 'D5LXN2', 'D5M931', 'F5H8F8', 'P10721', 'Q6IQ28', 'Q99662', 'Q9UM99']",P10721,['KIT'],0.7412150034664634
AML,2,CHEMBL608533,specific,CHEMBL2218972,27,CHEMBL2094126,"['A8K684', 'P24864', 'Q14091', 'Q8NFG1', 'Q92501', 'Q9UD21']",P24864,['CCNE1'],0.2937298507623752
AML,2,CHEMBL608533,specific,CHEMBL2218973,27,CHEMBL2094126,"['A8K684', 'P24864', 'Q14091', 'Q8NFG1', 'Q92501', 'Q9UD21']",P24864,['CCNE1'],0.2937298507623752
AML,2,CHEMBL608533,specific,CHEMBL2218974,27,CHEMBL2111444,"['A8K684', 'P24864', 'Q14091', 'Q8NFG1', 'Q92501', 'Q9UD21']",P24864,['CCNE1'],0.2937298507623752
AML,2,CHEMBL608533,specific,CHEMBL2218975,27,CHEMBL2111444,"['A8K684', 'P24864', 'Q14091', 'Q8NFG1', 'Q92501', 'Q9UD21']",P24864,['CCNE1'],0.2937298507623752
AML,2,CHEMBL608533,specific,CHEMBL2218968,27,CHEMBL1907602,"['A8K7C4', 'C9J497', 'O60764', 'P06493']",P06493,['CDK1'],0.124079809243786
AML,2,CHEMBL608533,specific,CHEMBL2218969,27,CHEMBL1907602,"['A8K7C4', 'C9J497', 'O60764', 'P06493']",P06493,['CDK1'],0.124079809243786
AML,2,CHEMBL608533,specific,CHEMBL2218970,27,CHEMBL2094128,"['A8K7C6', 'O75100', 'P24941']",P24941,['CDK2'],0.1236352307261958
AML,2,CHEMBL608533,specific,CHEMBL2218971,27,CHEMBL2094128,"['A8K7C6', 'O75100', 'P24941']",P24941,['CDK2'],0.1236352307261958
AML,2,CHEMBL608533,specific,CHEMBL2218976,27,CHEMBL1907600,"['A1XKG3', 'Q00535']",Q00535,['CDK5'],0.095555682299874
AML,2,CHEMBL608533,specific,CHEMBL2218977,27,CHEMBL1907600,"['A1XKG3', 'Q00535']",Q00535,['CDK5'],0.095555682299874
AML,2,CHEMBL608533,specific,CHEMBL2218978,27,CHEMBL1907600,"['A1XKG3', 'Q00535']",Q00535,['CDK5'],0.095555682299874
AML,2,CHEMBL608533,specific,CHEMBL2218979,27,CHEMBL1907600,"['A1XKG3', 'Q00535']",Q00535,['CDK5'],0.095555682299874
AML,2,CHEMBL608533,specific,CHEMBL2218984,27,CHEMBL2111389,"['A9XU13', 'E7EX76', 'O60563', 'O60581']",O60563,['CCNT1'],0.0023267614579378
AML,2,CHEMBL608533,specific,CHEMBL2218985,27,CHEMBL2111389,"['A9XU13', 'E7EX76', 'O60563', 'O60581']",O60563,['CCNT1'],0.0023267614579378
AML,2,CHEMBL576982,specific,CHEMBL1057691,2699,CHEMBL1936,"['B5A956', 'D5LXN2', 'D5M931', 'F5H8F8', 'P10721', 'Q6IQ28', 'Q99662', 'Q9UM99']",P10721,['KIT'],0.7412150034664634
AML,2,CHEMBL608533,specific,CHEMBL1244528,2697,CHEMBL5941,"['B2RAU2', 'Q3ZB77', 'Q8NC04', 'Q9BXC3', 'Q9BXC4', 'Q9P289']",Q9P289,['STK26'],0.011087395640541
AML,2,CHEMBL576982,specific,CHEMBL1244528,2697,CHEMBL5941,"['B2RAU2', 'Q3ZB77', 'Q8NC04', 'Q9BXC3', 'Q9BXC4', 'Q9P289']",Q9P289,['STK26'],0.011087395640541
AML,2,CHEMBL608533,specific,CHEMBL1244526,2696,CHEMBL4708,"['A8K722', 'B3KYA7', 'Q13188', 'Q15445', 'Q15801', 'Q96FM6']",Q13188,['STK3'],0.0807018677132344
AML,2,CHEMBL576982,specific,CHEMBL1244526,2696,CHEMBL4708,"['A8K722', 'B3KYA7', 'Q13188', 'Q15445', 'Q15801', 'Q96FM6']",Q13188,['STK3'],0.0807018677132344
AML,2,CHEMBL608533,specific,CHEMBL1244524,2695,CHEMBL4598,"['B2RCR8', 'Q13043', 'Q15802', 'Q4G156', 'Q5H982', 'Q6PD60', 'Q9BR32', 'Q9NTZ4']",Q13043,['STK4'],0.060485131034486
AML,2,CHEMBL576982,specific,CHEMBL1244524,2695,CHEMBL4598,"['B2RCR8', 'Q13043', 'Q15802', 'Q4G156', 'Q5H982', 'Q6PD60', 'Q9BR32', 'Q9NTZ4']",Q13043,['STK4'],0.060485131034486
AML,2,CHEMBL608533,specific,CHEMBL1244510,2694,CHEMBL4578,"['A6P3A7', 'A6P3A8', 'B1AMQ6', 'B7Z1E6', 'B7Z5M5', 'B7Z6Q7', 'B7Z6R8', 'B7Z6Y0', 'B7Z7Q1', 'D3DRP8', 'F5H0Y0', 'F5H2R4', 'F5H689', 'Q14680', 'Q7L3C3']",Q14680,['MELK'],0.0786102510578605
AML,2,CHEMBL576982,specific,CHEMBL1244510,2694,CHEMBL4578,"['A6P3A7', 'A6P3A8', 'B1AMQ6', 'B7Z1E6', 'B7Z5M5', 'B7Z6Q7', 'B7Z6R8', 'B7Z6Y0', 'B7Z7Q1', 'D3DRP8', 'F5H0Y0', 'F5H2R4', 'F5H689', 'Q14680', 'Q7L3C3']",Q14680,['MELK'],0.0786102510578605
AML,2,CHEMBL608533,specific,CHEMBL1244529,2691,CHEMBL5684,"['O15146', 'Q32MJ8', 'Q32MJ9', 'Q5VZW7', 'Q5VZW8']",O15146,['MUSK'],0.0014783194187388
AML,2,CHEMBL576982,specific,CHEMBL1244529,2691,CHEMBL5684,"['O15146', 'Q32MJ8', 'Q32MJ9', 'Q5VZW7', 'Q5VZW8']",O15146,['MUSK'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1244794,2690,CHEMBL5320,"['E5KR08', 'Q09013', 'Q16205', 'Q6P5Z6']",Q09013,['DMPK'],0.0014783194187388
AML,2,CHEMBL576982,specific,CHEMBL1244794,2690,CHEMBL5320,"['E5KR08', 'Q09013', 'Q16205', 'Q6P5Z6']",Q09013,['DMPK'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1244515,2688,CHEMBL5518,"['D3DTK3', 'D3DTK4', 'Q5U8Z0', 'Q8N4C8', 'Q9P1X1', 'Q9P2R8']",Q8N4C8,['MINK1'],0.0269793293919832
AML,2,CHEMBL576982,specific,CHEMBL1244515,2688,CHEMBL5518,"['D3DTK3', 'D3DTK4', 'Q5U8Z0', 'Q8N4C8', 'Q9P1X1', 'Q9P2R8']",Q8N4C8,['MINK1'],0.0269793293919832
AML,2,CHEMBL608533,specific,CHEMBL1245006,2687,CHEMBL4527,"['A7E2A3', 'A8K4U1', 'D3DNQ6', 'O60298', 'Q8WUY7', 'Q9UKD8', 'Q9UKD9', 'Q9UKE0', 'Q9UKE1', 'Q9UKE2', 'Q9UKE3', 'Q9UKE4', 'Q9UKE5']",Q9UKE5,['TNIK'],0.0152169490641715
AML,2,CHEMBL576982,specific,CHEMBL1245006,2687,CHEMBL4527,"['A7E2A3', 'A8K4U1', 'D3DNQ6', 'O60298', 'Q8WUY7', 'Q9UKD8', 'Q9UKD9', 'Q9UKE0', 'Q9UKE1', 'Q9UKE2', 'Q9UKE3', 'Q9UKE4', 'Q9UKE5']",Q9UKE5,['TNIK'],0.0152169490641715
AML,2,CHEMBL608533,specific,CHEMBL1244719,2686,CHEMBL4282,"['B2RAM5', 'B7Z5R1', 'P31749', 'Q9BWB6']",P31749,['AKT1'],0.3100944078654892
AML,2,CHEMBL576982,specific,CHEMBL1244719,2686,CHEMBL4282,"['B2RAM5', 'B7Z5R1', 'P31749', 'Q9BWB6']",P31749,['AKT1'],0.3100944078654892
AML,2,CHEMBL608533,specific,CHEMBL1244702,2685,CHEMBL1862,"['A3KFJ3', 'P00519', 'Q13869', 'Q13870', 'Q16133', 'Q17R61', 'Q45F09']",P00519,['ABL1'],0.5718997891232702
AML,2,CHEMBL576982,specific,CHEMBL1244702,2685,CHEMBL1862,"['A3KFJ3', 'P00519', 'Q13869', 'Q13870', 'Q16133', 'Q17R61', 'Q45F09']",P00519,['ABL1'],0.5718997891232702
AML,2,CHEMBL608533,specific,CHEMBL1244483,2684,CHEMBL5606,"['B2RBX7', 'E7EW76', 'Q15831']",Q15831,['STK11'],0.2952875306650246
AML,2,CHEMBL576982,specific,CHEMBL1244483,2684,CHEMBL5606,"['B2RBX7', 'E7EW76', 'Q15831']",Q15831,['STK11'],0.2952875306650246
AML,2,CHEMBL608533,specific,CHEMBL1244922,2683,CHEMBL2147,"['P11309', 'Q38RT9', 'Q5T7H7', 'Q96RG3']",P11309,['PIM1'],0.3067180998030816
AML,2,CHEMBL576982,specific,CHEMBL1244922,2683,CHEMBL2147,"['P11309', 'Q38RT9', 'Q5T7H7', 'Q96RG3']",P11309,['PIM1'],0.3067180998030816
AML,2,CHEMBL608533,specific,CHEMBL1244930,2682,CHEMBL3384,"['A8K7W5', 'B2R9R4', 'B3KVN3', 'Q15143', 'Q16512', 'Q504U4', 'Q8IUV5', 'Q9UD44']",Q16512,['PKN1'],0.0415481672636541
AML,2,CHEMBL576982,specific,CHEMBL1244930,2682,CHEMBL3384,"['A8K7W5', 'B2R9R4', 'B3KVN3', 'Q15143', 'Q16512', 'Q504U4', 'Q8IUV5', 'Q9UD44']",Q16512,['PKN1'],0.0415481672636541
AML,2,CHEMBL608533,specific,CHEMBL1244791,2681,CHEMBL5319,"['B5A975', 'B5A976', 'B7Z2K0', 'Q08345', 'Q14196', 'Q16562', 'Q2L6H3', 'Q4LE50', 'Q5ST11', 'Q5ST12', 'Q6NSK4', 'Q9UD35', 'Q9UD36', 'Q9UD37', 'Q9UD86', 'Q9UDL2']",Q08345,['DDR1'],0.0361247297048926
AML,2,CHEMBL576982,specific,CHEMBL1057699,2681,CHEMBL5319,"['B5A975', 'B5A976', 'B7Z2K0', 'Q08345', 'Q14196', 'Q16562', 'Q2L6H3', 'Q4LE50', 'Q5ST11', 'Q5ST12', 'Q6NSK4', 'Q9UD35', 'Q9UD36', 'Q9UD37', 'Q9UD86', 'Q9UDL2']",Q08345,['DDR1'],0.0361247297048926
AML,2,CHEMBL576982,specific,CHEMBL1244791,2681,CHEMBL5319,"['B5A975', 'B5A976', 'B7Z2K0', 'Q08345', 'Q14196', 'Q16562', 'Q2L6H3', 'Q4LE50', 'Q5ST11', 'Q5ST12', 'Q6NSK4', 'Q9UD35', 'Q9UD36', 'Q9UD37', 'Q9UD86', 'Q9UDL2']",Q08345,['DDR1'],0.0361247297048926
AML,2,CHEMBL608533,specific,CHEMBL1244534,2680,CHEMBL1075155,"['Q15208', 'Q503A1']",Q15208,['STK38'],0.0014783194187388
AML,2,CHEMBL576982,specific,CHEMBL1244534,2680,CHEMBL1075155,"['Q15208', 'Q503A1']",Q15208,['STK38'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1244834,2678,CHEMBL1163101,"['A1L457', 'A8K8N8', 'A8MXS7', 'O75460', 'Q59EE2']",O75460,['ERN1'],0.0584951530020767
AML,2,CHEMBL576982,specific,CHEMBL1244834,2678,CHEMBL1163101,"['A1L457', 'A8K8N8', 'A8MXS7', 'O75460', 'Q59EE2']",O75460,['ERN1'],0.0584951530020767
AML,2,CHEMBL608533,specific,CHEMBL1245002,2676,CHEMBL5274,"['B5A949', 'B5A950', 'P35590']",P35590,['TIE1'],0.0132356812069666
AML,2,CHEMBL576982,specific,CHEMBL1245002,2676,CHEMBL5274,"['B5A949', 'B5A950', 'P35590']",P35590,['TIE1'],0.0132356812069666
AML,2,CHEMBL608533,specific,CHEMBL1245023,2675,CHEMBL5491,"['B3KVE1', 'D3DQV0', 'P30291']",P30291,['WEE1'],0.1986598524221414
AML,2,CHEMBL576982,specific,CHEMBL1245023,2675,CHEMBL5491,"['B3KVE1', 'D3DQV0', 'P30291']",P30291,['WEE1'],0.1986598524221414
AML,2,CHEMBL608533,specific,CHEMBL1244950,2674,CHEMBL1906,"['B0LPH8', 'B2R5N3', 'P04049', 'Q15278', 'Q9UC20']",P04049,['RAF1'],0.4206087284703986
AML,2,CHEMBL576982,specific,CHEMBL1244950,2674,CHEMBL1906,"['B0LPH8', 'B2R5N3', 'P04049', 'Q15278', 'Q9UC20']",P04049,['RAF1'],0.4206087284703986
AML,2,CHEMBL608533,specific,CHEMBL1244994,2673,CHEMBL5261,"['A2RUT8', 'B7ZLV6', 'Q7L7X3', 'Q96L75', 'Q9H2K7', 'Q9H7S5', 'Q9P2I6']",Q7L7X3,['TAOK1'],0.0125657150592798
AML,2,CHEMBL576982,specific,CHEMBL1244994,2673,CHEMBL5261,"['A2RUT8', 'B7ZLV6', 'Q7L7X3', 'Q96L75', 'Q9H2K7', 'Q9H7S5', 'Q9P2I6']",Q7L7X3,['TAOK1'],0.0125657150592798
AML,2,CHEMBL608533,specific,CHEMBL1244963,2672,CHEMBL5568,"['P08922', 'Q15368', 'Q5TDB5']",P08922,['ROS1'],0.2894211096628549
AML,2,CHEMBL576982,specific,CHEMBL1244963,2672,CHEMBL5568,"['P08922', 'Q15368', 'Q5TDB5']",P08922,['ROS1'],0.2894211096628549
AML,2,CHEMBL384467,acceptable,CHEMBL896164,2671,CHEMBL1994,"['B0ZBF5', 'B0ZBF7', 'P08235', 'Q2NKL1', 'Q96KQ8', 'Q96KQ9']",P08235,['NR3C2'],0.0719923641938726
AML,2,CHEMBL384467,acceptable,CHEMBL896162,2670,CHEMBL2034,"['A0ZXF9', 'B0LPG8', 'D3DQF4', 'F5ATB7', 'P04150', 'P04151', 'Q53EP5', 'Q6N0A4']",P04150,['NR3C1'],0.4249963348393475
AML,2,CHEMBL608533,specific,CHEMBL1244982,2669,CHEMBL267,"['E1P5V4', 'P12931', 'Q76P87', 'Q86VB9', 'Q9H5A8']",P12931,['SRC'],0.3109287546103751
AML,2,CHEMBL576982,specific,CHEMBL1244982,2669,CHEMBL267,"['E1P5V4', 'P12931', 'Q76P87', 'Q86VB9', 'Q9H5A8']",P12931,['SRC'],0.3109287546103751
AML,2,CHEMBL608533,specific,CHEMBL1244739,2668,CHEMBL5145,"['A4D1T4', 'B6HY61', 'B6HY62', 'B6HY63', 'B6HY64', 'B6HY65', 'B6HY66', 'P15056', 'Q13878', 'Q3MIN6', 'Q9UDP8', 'Q9Y6T3']",P15056,['BRAF'],0.4677649176774668
AML,2,CHEMBL576982,specific,CHEMBL1244739,2668,CHEMBL5145,"['A4D1T4', 'B6HY61', 'B6HY62', 'B6HY63', 'B6HY64', 'B6HY65', 'B6HY66', 'P15056', 'Q13878', 'Q3MIN6', 'Q9UDP8', 'Q9Y6T3']",P15056,['BRAF'],0.4677649176774668
AML,2,CHEMBL608533,specific,CHEMBL1244983,2667,CHEMBL5703,['Q9H3Y6'],Q9H3Y6,['SRMS'],0.296939115684089
AML,2,CHEMBL576982,specific,CHEMBL1244983,2667,CHEMBL5703,['Q9H3Y6'],Q9H3Y6,['SRMS'],0.296939115684089
AML,2,CHEMBL608533,specific,CHEMBL1244836,2666,CHEMBL3982,"['B2RCR4', 'B4DSQ2', 'H2FLB8', 'P16591']",P16591,['FER'],0.0372180705206139
AML,2,CHEMBL576982,specific,CHEMBL1244836,2666,CHEMBL3982,"['B2RCR4', 'B4DSQ2', 'H2FLB8', 'P16591']",P16591,['FER'],0.0372180705206139
AML,2,CHEMBL608533,specific,CHEMBL1244843,2665,CHEMBL4454,"['D3DPL7', 'P09769', 'Q9UIQ3']",P09769,['FGR'],0.3138021522731531
AML,2,CHEMBL576982,specific,CHEMBL1244843,2665,CHEMBL4454,"['D3DPL7', 'P09769', 'Q9UIQ3']",P09769,['FGR'],0.3138021522731531
AML,2,CHEMBL608533,specific,CHEMBL1244801,2664,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",P00533,['EGFR'],0.4340416759748003
AML,2,CHEMBL576982,specific,CHEMBL1244801,2664,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",P00533,['EGFR'],0.4340416759748003
AML,2,CHEMBL608533,specific,CHEMBL1244486,2663,CHEMBL3905,"['A0AVQ5', 'P07948']",P07948,['LYN'],0.3582294430992439
AML,2,CHEMBL576982,specific,CHEMBL1244486,2663,CHEMBL3905,"['A0AVQ5', 'P07948']",P07948,['LYN'],0.3582294430992439
AML,2,CHEMBL608533,specific,CHEMBL1244853,2662,CHEMBL1841,"['B5BU57', 'E1P557', 'H0UI48', 'P06241', 'Q16248', 'Q5R3A6', 'Q5R3A7', 'Q8N5D7']",P06241,['FYN'],0.3082109997793936
AML,2,CHEMBL576982,specific,CHEMBL1244853,2662,CHEMBL1841,"['B5BU57', 'E1P557', 'H0UI48', 'P06241', 'Q16248', 'Q5R3A6', 'Q5R3A7', 'Q8N5D7']",P06241,['FYN'],0.3082109997793936
AML,2,CHEMBL608533,specific,CHEMBL1244738,2661,CHEMBL3834,"['A6NIH9', 'O60564', 'P51813', 'Q12871']",P51813,['BMX'],0.0348766349201708
AML,2,CHEMBL576982,specific,CHEMBL1244738,2661,CHEMBL3834,"['A6NIH9', 'O60564', 'P51813', 'Q12871']",P51813,['BMX'],0.0348766349201708
AML,2,CHEMBL608533,specific,CHEMBL1244472,2659,CHEMBL1936,"['B5A956', 'D5LXN2', 'D5M931', 'F5H8F8', 'P10721', 'Q6IQ28', 'Q99662', 'Q9UM99']",P10721,['KIT'],0.7412150034664634
AML,2,CHEMBL576982,specific,CHEMBL1244472,2659,CHEMBL1936,"['B5A956', 'D5LXN2', 'D5M931', 'F5H8F8', 'P10721', 'Q6IQ28', 'Q99662', 'Q9UM99']",P10721,['KIT'],0.7412150034664634
AML,2,CHEMBL608533,specific,CHEMBL1245027,2658,CHEMBL2073,"['A6NLB3', 'D3DUH1', 'P07947']",P07947,['YES1'],0.2980940527299787
AML,2,CHEMBL576982,specific,CHEMBL1245027,2658,CHEMBL2073,"['A6NLB3', 'D3DUH1', 'P07947']",P07947,['YES1'],0.2980940527299787
AML,2,CHEMBL608533,specific,CHEMBL1244837,2657,CHEMBL5455,"['B2R6E6', 'B4DUD0', 'E9PC94', 'E9PC95', 'P07332', 'Q2VXS7', 'Q2VXS8', 'Q2VXT0', 'Q6GTU5']",P07332,['FES'],0.2862683394104245
AML,2,CHEMBL576982,specific,CHEMBL1244837,2657,CHEMBL5455,"['B2R6E6', 'B4DUD0', 'E9PC94', 'E9PC95', 'P07332', 'Q2VXS7', 'Q2VXS8', 'Q2VXT0', 'Q6GTU5']",P07332,['FES'],0.2862683394104245
AML,2,CHEMBL608533,specific,CHEMBL1244998,2656,CHEMBL4246,"['B7ZKZ6', 'P42680', 'Q3MIS5']",P42680,['TEC'],0.1847899273423509
AML,2,CHEMBL576982,specific,CHEMBL1244998,2656,CHEMBL4246,"['B7ZKZ6', 'P42680', 'Q3MIS5']",P42680,['TEC'],0.1847899273423509
AML,2,CHEMBL608533,specific,CHEMBL1244951,2655,CHEMBL2041,"['A8K6Z2', 'P07949', 'Q15250', 'Q9BTB0', 'Q9H4A2']",P07949,['RET'],0.4645679216730559
AML,2,CHEMBL576982,specific,CHEMBL1057695,2655,CHEMBL2041,"['A8K6Z2', 'P07949', 'Q15250', 'Q9BTB0', 'Q9H4A2']",P07949,['RET'],0.4645679216730559
AML,2,CHEMBL576982,specific,CHEMBL1244951,2655,CHEMBL2041,"['A8K6Z2', 'P07949', 'Q15250', 'Q9BTB0', 'Q9H4A2']",P07949,['RET'],0.4645679216730559
AML,2,CHEMBL576982,specific,CHEMBL1274460,2655,CHEMBL2041,"['A8K6Z2', 'P07949', 'Q15250', 'Q9BTB0', 'Q9H4A2']",P07949,['RET'],0.4645679216730559
AML,2,CHEMBL608533,specific,CHEMBL1244512,2654,CHEMBL3717,"['A1L467', 'B5A932', 'E7EQ94', 'O60366', 'P08581', 'Q12875', 'Q9UDX7', 'Q9UPL8']",P08581,['MET'],0.3506969174835446
AML,2,CHEMBL576982,specific,CHEMBL1244512,2654,CHEMBL3717,"['A1L467', 'B5A932', 'E7EQ94', 'O60366', 'P08581', 'Q12875', 'Q9UDX7', 'Q9UPL8']",P08581,['MET'],0.3506969174835446
AML,2,CHEMBL608533,specific,CHEMBL1244845,2653,CHEMBL1974,"['A0AVG9', 'B7ZLT7', 'B7ZLT8', 'F5H0A0', 'P36888', 'Q13414']",P36888,['FLT3'],0.821081847621124
