ChEMBL ID,Assay Type,Description,Organism,BAO Format ID,BAO Format,Confidence Score,Confidence Label,Strain,Source,Tax ID,Tissue ChEMBL ID,Tissue Name,Cell Type,Subcellular Fraction,Document ChEMBL ID,Assay Parameters,Assay Classification L1,Assay Classification L2,Assay Classification L3,Variant Sequence Accession,Variant Sequence Mutation,embeddings,embedding_cluster,parent_compound_chembl_id,target_chembl_id,check_assay_chembl_id
CHEMBL4059216,F,"Antitumor activity against human MV4-11 cells xenografted in nu/nu mouse assessed as tumor growth inhibition at 50 mg/kg, iv qd measured on day 21 relative to vehicle-treated control",Homo sapiens,BAO_0000218,organism-based format,1,1 - Target assigned is non-molecular,,Scientific Literature,9606.0,,,MV4-11,,CHEMBL4052828,,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Neoplasm Oncology Models | Xenograft Oncology Models,Neoplasms | Xenograft Models of Anti-Tumor Assays,,,"[-1.20061569e-01  1.75666839e-01 -1.20354757e-01 -1.96807310e-01
  1.21401325e-01  5.53121641e-02 -2.44489655e-01 -9.19277780e-03
  4.54154164e-02  3.93799059e-02 -4.74031344e-02  9.21839252e-02
  1.51956230e-01  5.61734438e-02 -3.17504346e-01 -5.56642339e-02
 -7.22699761e-02  2.23019067e-02  9.47514772e-02  1.91280302e-02
  2.47439235e-01 -1.50051445e-01  7.87674710e-02  1.37198836e-01
 -1.91012546e-02 -6.14395030e-02 -4.72291149e-02  5.81719801e-02
 -1.20364264e-01  2.50552684e-01 -1.32716507e-01  1.27134219e-01
  2.28633685e-03  1.28138170e-01  1.75295278e-01 -1.95726633e-01
 -3.67284529e-02  1.09197833e-01 -2.59506851e-01 -2.44821131e-01
 -8.00849572e-02  8.14378038e-02 -3.87261569e-01  1.23198107e-01
  1.69815615e-01 -1.70468420e-01  9.67414975e-02  3.78215313e-02
  1.08023874e-01  9.99574736e-02 -3.67161810e-01  1.57246083e-01
 -1.11856803e-01  3.86011042e-02 -2.66724914e-01 -6.85573444e-02
 -2.40879089e-01 -1.33931264e-01  2.71205276e-01  1.14036381e-01
 -1.27953276e-01 -1.10534653e-01  2.58680806e-02  2.13661194e-01
  6.90431446e-02 -2.50329107e-01  1.02780297e-01  1.14255130e-01
 -2.42919490e-01 -2.22086489e-01 -5.13845980e-02 -2.66027153e-01
  2.30733007e-01  1.16311178e-01  1.61806941e-01  6.90348446e-02
  1.44680113e-01  7.14841485e-02  1.45081738e-02  2.09051371e-01
  2.78652430e-01 -1.34740904e-01  1.29912764e-01 -2.62833506e-01
  7.68020451e-02  1.12690434e-01  6.57867864e-02 -5.21112345e-02
  2.06678092e-01  1.89529508e-02  8.03359691e-03 -5.55040091e-02
 -1.59556548e-05 -3.03626597e-01 -1.09390393e-02 -1.19688764e-01
 -2.76503456e-03 -1.53820097e-01 -2.69327126e-02 -1.70000866e-01
 -6.32077381e-02 -9.21022594e-02 -3.33423130e-02  1.71548977e-01
  9.40849632e-02  1.46545693e-01  1.44773275e-01 -1.23053163e-01
 -8.75345543e-02  7.07360804e-02  1.86327100e-01  8.58424455e-02
 -3.50261122e-01  2.18554810e-01 -2.59667095e-02 -5.21357544e-02
  5.33644110e-02 -1.18508488e-02  3.17269191e-02  1.23325586e-01
  2.04255298e-01  5.24485186e-02  1.71978444e-01 -3.99379581e-02
 -2.04751752e-02  1.36472002e-01  1.39796093e-01 -8.11933279e-02
 -3.77796665e-02 -3.16032730e-02 -2.31298637e-02 -5.95729938e-03
  9.48116630e-02 -2.73017772e-02  1.08390063e-01  1.62890494e-01
  1.69368256e-02  1.07872523e-02 -9.14277881e-02 -8.55289865e-03
 -1.00430660e-01  1.17395796e-01 -9.38324779e-02  1.84806779e-01
  1.49145097e-01 -1.46103665e-01  2.51647651e-01 -8.88752751e-03
  1.70107335e-01 -4.14027236e-02  5.42661771e-02  2.89746188e-02
 -1.28831774e-01  1.30456179e-01 -9.18738768e-02 -6.88243955e-02
 -1.14048429e-01  6.34718239e-02  1.05191991e-01 -1.13364741e-01
 -1.34846447e-02 -3.58145032e-03  1.42326072e-01  1.90234363e-01
  1.64879069e-01  1.27762005e-01 -4.49229442e-02  1.40627045e-02
 -6.66954517e-02 -2.81031549e-01  6.32155612e-02  9.91893467e-03
  5.06111793e-03  3.50269675e-03 -4.32477295e-02 -1.65930018e-01
  1.50465235e-01 -5.89361340e-02  4.40616123e-02  4.46217954e-02
  5.41946962e-02  1.23664893e-01 -6.76349178e-02  8.38731322e-03
 -3.89080867e-02 -1.29231170e-01  1.25815794e-01  4.25278693e-02
  4.75808233e-02 -2.35105410e-01 -2.38618278e-03 -1.76782683e-01
  6.58203848e-03  6.68244064e-02  6.03588633e-02 -6.99425563e-02
 -9.58199203e-02 -2.25081295e-01  6.33650795e-02  5.72739244e-02
 -7.48256594e-02  7.34158158e-02  2.00983167e-01 -2.35365015e-02
 -1.00914091e-01  6.97040558e-02  1.73655629e-01 -4.49279100e-02
  6.95326552e-02 -4.84641194e-02  1.12301491e-01 -1.51060104e-01
  1.38956800e-01 -1.01634599e-01  1.73597917e-01 -6.88309148e-02
  8.88183340e-02 -1.96543202e-01 -4.26595807e-02  9.27788019e-03
 -1.69590190e-01  4.80847396e-02 -5.11225387e-02  2.08322942e-01
  2.16543123e-01  6.74180239e-02 -2.48584673e-01  2.51998031e-03
 -1.11817434e-01 -7.40214065e-03  5.71284117e-03  4.65314835e-02
 -6.38347492e-02 -1.49873113e-02 -6.69641048e-02 -5.94536886e-02
 -1.15147062e-01 -3.31835411e-02  8.50293934e-02  4.61211689e-02
  5.68283238e-02  4.12448235e-02 -1.53921962e-01  2.00240444e-02
  1.82829484e-01  2.24779919e-02 -2.04399321e-02  1.77671462e-01
  1.15463398e-01 -6.11088499e-02 -1.12188300e-02  4.44287546e-02
 -8.22168514e-02  8.86121392e-02 -1.78687319e-01 -5.28635569e-02
  9.54725072e-02  3.65085639e-02 -1.91515729e-01  8.65077451e-02
 -1.86771043e-02  7.78545588e-02 -2.05236599e-02  8.50236788e-02
 -1.13601740e-02 -3.59073095e-02  1.21196836e-01  5.00577912e-02
 -4.80262302e-02 -1.29523128e-01 -2.32638210e-01 -7.23917633e-02
  1.17010958e-01 -1.08338311e-01 -4.34809737e-02  2.41635501e-01
  4.60611247e-02 -3.88135239e-02 -1.35796934e-01  5.86007796e-02
  2.34067384e-02 -2.87215859e-01  3.48514766e-02 -7.23920902e-03
  2.66006231e-01  9.40940827e-02  1.13227665e-01  5.62962703e-02
 -4.50662635e-02  1.85610458e-01 -2.22053081e-01  7.80476332e-02
 -1.64998442e-01 -1.12329558e-01  4.57303971e-02  2.91397665e-02
 -7.61096552e-02  6.83266437e-04  1.13586023e-01  5.29027581e-02
  1.96267828e-01 -2.84396932e-02  1.28186256e-01  1.95383430e-01
  3.00544314e-02 -4.69098575e-02 -1.64447963e-01 -3.02188516e-01
  1.10093012e-01 -1.21578135e-01 -1.84959978e-01  1.09019496e-01
 -1.12395249e-01  2.49444917e-01 -2.59755366e-02 -1.48274517e-02
 -1.24116719e-01 -6.07166365e-02 -3.66398208e-02  8.70120078e-02
 -4.98948572e-03  1.45837396e-01 -4.71777283e-02 -1.40288889e-01
  4.69533689e-02 -7.03463331e-02  1.82047814e-01 -2.01717675e-01
 -1.31604359e-01  5.32182530e-02 -1.13985971e-01 -2.24256739e-02
 -6.47013355e-03  5.07132746e-02  1.70723408e-01  1.68150231e-01
 -3.73234041e-02  7.90146291e-02 -1.52729198e-01  7.23418146e-02
  2.93629915e-02  7.44404690e-03  1.25490516e-01 -1.85056522e-01
 -4.01661471e-02  8.27135053e-03 -1.11069242e-02 -1.72733054e-01
 -1.02369681e-01 -5.66335907e-03 -2.93384623e-02  1.50843307e-01
 -8.52825269e-02 -7.56092668e-02 -1.71342298e-01 -2.02829450e-01
  2.15882435e-01 -7.09948409e-03  1.15489192e-01 -1.18068613e-01
  2.48444378e-02 -8.39608237e-02  3.12694684e-02 -7.60731399e-02
 -1.21959805e-01  5.20984605e-02 -6.47387980e-03  2.91639753e-03
  1.11823879e-01  1.11603439e-01  1.08247370e-01  2.81036705e-01
  1.05012596e-01  1.25713274e-01 -8.92046541e-02  5.13130538e-02
  1.41842261e-01  2.34554466e-02  7.71916285e-02 -1.73175156e-01
 -5.17715979e-03  8.63966160e-03 -4.22040224e-02 -2.05257162e-01
  9.30413976e-02  1.53843343e-01 -1.71354294e-01  2.45103072e-02
 -7.45936483e-02  1.72622591e-01  1.41767936e-03  2.92922687e-02
  9.65825245e-02 -7.85082504e-02 -4.14985344e-02 -1.38366312e-01
 -5.19731678e-02  3.74674015e-02  1.44012526e-01  1.09513313e-01
  6.59421459e-02 -7.62402415e-02  4.29986417e-02 -7.40188523e-04
  8.18587933e-03 -2.16486398e-02 -1.37793437e-01  7.89847691e-03
  3.35097373e-01  8.83591995e-02 -1.50839075e-01  8.59717652e-02
 -7.97031596e-02 -1.66764349e-01  8.18745513e-03 -7.12970421e-02
  1.74905229e-02 -2.80007031e-02 -5.56081645e-02  1.66825444e-01
  1.95231393e-01  1.48923323e-01 -7.05648810e-02  7.02961581e-03
 -7.66420141e-02  2.56537884e-01  1.27765864e-01 -1.93657484e-02
 -7.08293617e-02  1.21354148e-01 -1.10779911e-01  1.22464828e-01
  2.07199138e-02 -1.02382310e-01 -2.06663430e-01  6.50706440e-02
  8.51137787e-02  4.77850474e-02  2.61393730e-02 -5.43195978e-02
  4.07919884e-02 -5.77152930e-02  2.49826863e-01 -3.20418142e-02
 -1.50821330e-02 -1.12083495e-01  1.66816488e-01 -9.11439210e-02
  2.11035982e-02 -2.24708349e-01 -8.89263526e-02 -9.29062814e-02
  4.38402742e-02 -3.52099538e-02  1.82472855e-01  1.05079129e-01
  6.01492636e-02 -1.38892025e-01 -2.71195173e-02 -3.86563614e-02
  3.14199440e-02 -1.42005235e-01  1.42075732e-01  8.89597088e-02
 -1.23231318e-02  8.19011778e-02 -5.53579405e-02  1.13310568e-01
 -5.95932379e-02  8.44968483e-02 -2.48742830e-02  3.40919457e-02
 -2.02392831e-01  1.05175719e-01 -5.71327433e-02 -1.14047587e-01
  2.33593464e-01  8.93761516e-02  1.05790175e-01 -5.44973016e-02
  6.72078803e-02 -2.42400378e-01 -1.10848203e-01  9.23134089e-02
  1.53120875e-01 -7.68258870e-02  1.25531957e-01  8.43040296e-04
  3.46973911e-02  1.32035270e-01 -2.94402000e-02  2.18275428e-01
 -7.57277980e-02  1.58888981e-01 -3.98803353e-02  1.71099156e-01
 -1.46919027e-01 -2.36305997e-01 -3.77796357e-03 -1.43152997e-01
  8.79911408e-02 -1.50940185e-02  1.15402140e-01 -1.17643811e-01
  1.26948029e-01 -3.51806507e-02 -1.17841557e-01 -4.63357009e-02
 -2.80470610e-01  6.77960441e-02  2.03517020e-01  5.35130128e-02
 -4.62037995e-02  1.24355532e-01 -1.11273602e-01 -2.92748027e-02
  6.42311275e-02  1.86090767e-01 -6.19308762e-02 -1.78520888e-01
  9.07039419e-02 -1.04640529e-01  3.75666171e-02 -6.72861114e-02
 -2.39722207e-02  8.93150941e-02 -7.79315159e-02 -1.05699889e-01
 -7.86111951e-02 -1.88173026e-01 -2.86250025e-01  4.99140546e-02
 -1.93466038e-01 -5.18221036e-02  2.80379485e-02 -1.80462196e-01
 -5.58388159e-02 -1.21884301e-01 -1.68341756e-01  2.53856659e-01
 -1.57121837e-01  1.28116861e-01  6.27396628e-02 -1.33330775e-02
  1.50567563e-02 -1.73046701e-02 -3.11192703e-02  1.43053204e-01
 -4.07184921e-02 -1.92970976e-01  7.37561211e-02  1.90389991e-01
 -7.09979609e-02  2.66401350e-01 -1.03734843e-01  2.08799377e-01
  1.04734689e-01 -5.36018014e-02  3.26034650e-02  1.55118659e-01
  8.69337320e-02 -9.03855637e-02 -1.37090450e-02  6.15633950e-02
  9.41097438e-02  3.40323225e-02  3.87808606e-02  5.28306141e-02
 -8.11996087e-02  1.39487581e-02  1.22424997e-01  6.74965680e-02
 -8.42337459e-02 -3.14752311e-02  6.66859373e-02 -4.70660627e-02
  2.05913514e-01 -1.40550524e-01 -4.70483163e-03 -2.45162860e-01
  2.48108149e-01  6.98191077e-02  2.55054682e-02  1.31635353e-01
  4.78254259e-02 -1.72431082e-01  1.47767603e-01  2.11449210e-02
  6.58237562e-02  6.04016371e-02 -5.41368164e-02 -2.79620141e-02
  1.36751076e-02 -1.31928816e-01 -2.48723716e-01  5.04965223e-02
 -1.73785225e-01 -6.44987002e-02  5.21521904e-02  3.37973833e-02
  5.19067347e-02  1.66835979e-01 -7.75140151e-02  5.44650331e-02
  2.51807421e-01 -3.51222754e-02  2.35626530e-02 -9.32618156e-02
 -8.21311474e-02 -4.43968102e-02 -6.83932304e-02  5.69575429e-02
  4.60849218e-02  7.39199817e-02  1.73068389e-01 -2.83883121e-02
  7.53074139e-02 -8.42550546e-02 -2.11456101e-02 -5.07425070e-02
 -1.66608900e-01 -2.04385817e-02  1.42583206e-01 -2.30721682e-02
  6.76998645e-02 -7.67443748e-03 -4.35103737e-02 -7.62532428e-02
  1.02550372e-01  2.29827732e-01 -1.07845567e-01 -1.56583011e-01
  1.82029009e-02 -6.13925755e-02  2.27139995e-01  6.10027350e-02
 -8.44467133e-02 -3.65600139e-02 -5.74020147e-02  4.61123325e-02
  1.78596631e-01 -1.36301043e-02 -1.82929292e-01  1.01320416e-01
  1.01837339e-02 -2.46961750e-02  1.79472528e-02 -2.87572235e-01
 -6.58493042e-02  6.60496280e-02  6.43548816e-02 -2.59478600e-03
 -8.58180150e-02 -1.52215555e-01 -8.11180100e-02 -2.29373008e-01
 -4.95353341e-02  6.70575947e-02  4.31011468e-02 -7.41146505e-02
 -8.79812241e-02  9.66804568e-03  1.98560342e-01 -1.32674918e-01
  6.24178052e-02  2.15628803e-01 -8.79373923e-02 -1.68413103e-01
 -6.95143593e-03  5.76666854e-02 -2.46790033e-02 -3.38052474e-02
 -1.84292048e-02 -3.84971239e-02 -2.21686736e-01 -1.57633014e-02
  3.94000895e-02  1.12255380e-01 -5.82833774e-02 -2.68480796e-02
 -2.88707688e-02 -7.63897598e-03 -1.12444907e-01 -1.14956267e-01
 -4.71397564e-02  9.54686403e-02  1.61147773e-01 -2.17442885e-01
  1.81697458e-01  1.19430102e-01  3.42431068e-02  6.11202754e-02
 -1.27130309e-02 -7.99882859e-02  1.06141947e-01 -1.45150855e-01
 -1.26151055e-01 -3.93205062e-02  2.64874939e-03  1.98462889e-01]",2,CHEMBL803,CHEMBL613835,CHEMBL4059216
