,0,1
0,Not AML cell lines,0.5448800342759211
1,106,0.3380965040542337
2,1010,0.3373342175066313
3,816,0.3342752004205546
4,835,0.33425323608647084
5,821,0.33425323608647084
6,809,0.33425323608647084
7,720,0.33425323608647084
8,685,0.33425323608647084
9,610,0.33425323608647084
10,565,0.33425323608647084
11,522,0.33425323608647084
12,517,0.33425323608647084
13,506,0.33425323608647084
14,467,0.33425323608647084
15,462,0.33425323608647084
16,455,0.33425323608647084
17,739,0.33153023983315955
18,2655,0.33075422626788037
19,2615,0.33075422626788037
20,1014,0.33075422626788037
21,733,0.33075422626788037
22,532,0.33075422626788037
23,760,0.33073272218971456
24,2722,0.33073272218971456
25,2681,0.33073272218971456
26,2653,0.33073272218971456
27,2652,0.33073272218971456
28,2651,0.33073272218971456
29,822,0.33073272218971456
30,770,0.33073272218971456
31,735,0.33073272218971456
32,698,0.33073272218971456
33,544,0.3307112209075543
34,2762,0.3307112209075543
35,2761,0.3307112209075543
36,2757,0.3307112209075543
37,2756,0.3307112209075543
38,2755,0.3307112209075543
39,2754,0.3307112209075543
40,2752,0.3307112209075543
41,2749,0.3307112209075543
42,2748,0.3307112209075543
43,2747,0.3307112209075543
44,2746,0.3307112209075543
45,2744,0.3307112209075543
46,2743,0.3307112209075543
47,2742,0.3307112209075543
48,2741,0.3307112209075543
49,2740,0.3307112209075543
50,2738,0.3307112209075543
51,2736,0.3307112209075543
52,2735,0.3307112209075543
53,2734,0.3307112209075543
54,2733,0.3307112209075543
55,2732,0.3307112209075543
56,2731,0.3307112209075543
57,2730,0.3307112209075543
58,2728,0.3307112209075543
59,2727,0.3307112209075543
60,2725,0.3307112209075543
61,2721,0.3307112209075543
62,2720,0.3307112209075543
63,2719,0.3307112209075543
64,2718,0.3307112209075543
65,2714,0.3307112209075543
66,2713,0.3307112209075543
67,2712,0.3307112209075543
68,2711,0.3307112209075543
69,2710,0.3307112209075543
70,2709,0.3307112209075543
71,2708,0.3307112209075543
72,2705,0.3307112209075543
73,2704,0.3307112209075543
74,2702,0.3307112209075543
75,2701,0.3307112209075543
76,2697,0.3307112209075543
77,2696,0.3307112209075543
78,2695,0.3307112209075543
79,2694,0.3307112209075543
80,2691,0.3307112209075543
81,2690,0.3307112209075543
82,2688,0.3307112209075543
83,2687,0.3307112209075543
84,2686,0.3307112209075543
85,2685,0.3307112209075543
86,2684,0.3307112209075543
87,2683,0.3307112209075543
88,2682,0.3307112209075543
89,2680,0.3307112209075543
90,2678,0.3307112209075543
91,2676,0.3307112209075543
92,2675,0.3307112209075543
93,2674,0.3307112209075543
94,2673,0.3307112209075543
95,2672,0.3307112209075543
96,2669,0.3307112209075543
97,2668,0.3307112209075543
98,2667,0.3307112209075543
99,2666,0.3307112209075543
100,2665,0.3307112209075543
101,2664,0.3307112209075543
102,2663,0.3307112209075543
103,2662,0.3307112209075543
104,2661,0.3307112209075543
105,2659,0.3307112209075543
106,2658,0.3307112209075543
107,2657,0.3307112209075543
108,2656,0.3307112209075543
109,2654,0.3307112209075543
110,2650,0.3307112209075543
111,2648,0.3307112209075543
112,2646,0.3307112209075543
113,2645,0.3307112209075543
114,2644,0.3307112209075543
115,2643,0.3307112209075543
116,2641,0.3307112209075543
117,2640,0.3307112209075543
118,2639,0.3307112209075543
119,2638,0.3307112209075543
120,2637,0.3307112209075543
121,2636,0.3307112209075543
122,2635,0.3307112209075543
123,2632,0.3307112209075543
124,2631,0.3307112209075543
125,2628,0.3307112209075543
126,2627,0.3307112209075543
127,2626,0.3307112209075543
128,2624,0.3307112209075543
129,2623,0.3307112209075543
130,2622,0.3307112209075543
131,2618,0.3307112209075543
132,2617,0.3307112209075543
133,2614,0.3307112209075543
134,2612,0.3307112209075543
135,2611,0.3307112209075543
136,2610,0.3307112209075543
137,2609,0.3307112209075543
138,2608,0.3307112209075543
139,2607,0.3307112209075543
140,2606,0.3307112209075543
141,2605,0.3307112209075543
142,2603,0.3307112209075543
143,2602,0.3307112209075543
144,2601,0.3307112209075543
145,2600,0.3307112209075543
146,2599,0.3307112209075543
147,2598,0.3307112209075543
148,2597,0.3307112209075543
149,2596,0.3307112209075543
150,2595,0.3307112209075543
151,2593,0.3307112209075543
152,2592,0.3307112209075543
153,2591,0.3307112209075543
154,2590,0.3307112209075543
155,2589,0.3307112209075543
156,2588,0.3307112209075543
157,2587,0.3307112209075543
158,2586,0.3307112209075543
159,2585,0.3307112209075543
160,2584,0.3307112209075543
161,2583,0.3307112209075543
162,2580,0.3307112209075543
163,2579,0.3307112209075543
164,2578,0.3307112209075543
165,2577,0.3307112209075543
166,2575,0.3307112209075543
167,2574,0.3307112209075543
168,2571,0.3307112209075543
169,2570,0.3307112209075543
170,2568,0.3307112209075543
171,2566,0.3307112209075543
172,2565,0.3307112209075543
173,2564,0.3307112209075543
174,2562,0.3307112209075543
175,2561,0.3307112209075543
176,2560,0.3307112209075543
177,2559,0.3307112209075543
178,2558,0.3307112209075543
179,2552,0.3307112209075543
180,2550,0.3307112209075543
181,2548,0.3307112209075543
182,2545,0.3307112209075543
183,2544,0.3307112209075543
184,2543,0.3307112209075543
185,2541,0.3307112209075543
186,2540,0.3307112209075543
187,2537,0.3307112209075543
188,2536,0.3307112209075543
189,2535,0.3307112209075543
190,2534,0.3307112209075543
191,2533,0.3307112209075543
192,2532,0.3307112209075543
193,2531,0.3307112209075543
194,2529,0.3307112209075543
195,2527,0.3307112209075543
196,2524,0.3307112209075543
197,2522,0.3307112209075543
198,2521,0.3307112209075543
199,2520,0.3307112209075543
200,2519,0.3307112209075543
201,2518,0.3307112209075543
202,2517,0.3307112209075543
203,2516,0.3307112209075543
204,2514,0.3307112209075543
205,2513,0.3307112209075543
206,2512,0.3307112209075543
207,2511,0.3307112209075543
208,2510,0.3307112209075543
209,2508,0.3307112209075543
210,2507,0.3307112209075543
211,2506,0.3307112209075543
212,2504,0.3307112209075543
213,2503,0.3307112209075543
214,2502,0.3307112209075543
215,2501,0.3307112209075543
216,2500,0.3307112209075543
217,2498,0.3307112209075543
218,2497,0.3307112209075543
219,2496,0.3307112209075543
220,2495,0.3307112209075543
221,2494,0.3307112209075543
222,2493,0.3307112209075543
223,2491,0.3307112209075543
224,2490,0.3307112209075543
225,2489,0.3307112209075543
226,2487,0.3307112209075543
227,2486,0.3307112209075543
228,2485,0.3307112209075543
229,2484,0.3307112209075543
230,2483,0.3307112209075543
231,2482,0.3307112209075543
232,2481,0.3307112209075543
233,2480,0.3307112209075543
234,2479,0.3307112209075543
235,2478,0.3307112209075543
236,2477,0.3307112209075543
237,2476,0.3307112209075543
238,2472,0.3307112209075543
239,2470,0.3307112209075543
240,2469,0.3307112209075543
241,2468,0.3307112209075543
242,2467,0.3307112209075543
243,2465,0.3307112209075543
244,2464,0.3307112209075543
245,2462,0.3307112209075543
246,2461,0.3307112209075543
247,2460,0.3307112209075543
248,2459,0.3307112209075543
249,2456,0.3307112209075543
250,2455,0.3307112209075543
251,2454,0.3307112209075543
252,2453,0.3307112209075543
253,2451,0.3307112209075543
254,2450,0.3307112209075543
255,2449,0.3307112209075543
256,2448,0.3307112209075543
257,2447,0.3307112209075543
258,2445,0.3307112209075543
259,2444,0.3307112209075543
260,2443,0.3307112209075543
261,2442,0.3307112209075543
262,2441,0.3307112209075543
263,2440,0.3307112209075543
264,2439,0.3307112209075543
265,2438,0.3307112209075543
266,2437,0.3307112209075543
267,2436,0.3307112209075543
268,2435,0.3307112209075543
269,2434,0.3307112209075543
270,2433,0.3307112209075543
271,2432,0.3307112209075543
272,2431,0.3307112209075543
273,2430,0.3307112209075543
274,2428,0.3307112209075543
275,2427,0.3307112209075543
276,2426,0.3307112209075543
277,2424,0.3307112209075543
278,2423,0.3307112209075543
279,2422,0.3307112209075543
280,2421,0.3307112209075543
281,2420,0.3307112209075543
282,2419,0.3307112209075543
283,2417,0.3307112209075543
284,2416,0.3307112209075543
285,2414,0.3307112209075543
286,2413,0.3307112209075543
287,2412,0.3307112209075543
288,2411,0.3307112209075543
289,2409,0.3307112209075543
290,2408,0.3307112209075543
291,2407,0.3307112209075543
292,2406,0.3307112209075543
293,2405,0.3307112209075543
294,2404,0.3307112209075543
295,2403,0.3307112209075543
296,2402,0.3307112209075543
297,2401,0.3307112209075543
298,2400,0.3307112209075543
299,2399,0.3307112209075543
300,2398,0.3307112209075543
301,2397,0.3307112209075543
302,2396,0.3307112209075543
303,2180,0.3307112209075543
304,2179,0.3307112209075543
305,2178,0.3307112209075543
306,2177,0.3307112209075543
307,2176,0.3307112209075543
308,2175,0.3307112209075543
309,2174,0.3307112209075543
310,2173,0.3307112209075543
311,2172,0.3307112209075543
312,2171,0.3307112209075543
313,2170,0.3307112209075543
314,2169,0.3307112209075543
315,2168,0.3307112209075543
316,2167,0.3307112209075543
317,2166,0.3307112209075543
318,2165,0.3307112209075543
319,2164,0.3307112209075543
320,2163,0.3307112209075543
321,2162,0.3307112209075543
322,2161,0.3307112209075543
323,2160,0.3307112209075543
324,2159,0.3307112209075543
325,2158,0.3307112209075543
326,2157,0.3307112209075543
327,2156,0.3307112209075543
328,2155,0.3307112209075543
329,2154,0.3307112209075543
330,2153,0.3307112209075543
331,2152,0.3307112209075543
332,2151,0.3307112209075543
333,2150,0.3307112209075543
334,2149,0.3307112209075543
335,2148,0.3307112209075543
336,2147,0.3307112209075543
337,2146,0.3307112209075543
338,2142,0.3307112209075543
339,2141,0.3307112209075543
340,2140,0.3307112209075543
341,2139,0.3307112209075543
342,2138,0.3307112209075543
343,2137,0.3307112209075543
344,2136,0.3307112209075543
345,2135,0.3307112209075543
346,2134,0.3307112209075543
347,2133,0.3307112209075543
348,2132,0.3307112209075543
349,2131,0.3307112209075543
350,2130,0.3307112209075543
351,2129,0.3307112209075543
352,2128,0.3307112209075543
353,2127,0.3307112209075543
354,2126,0.3307112209075543
355,2125,0.3307112209075543
356,2124,0.3307112209075543
357,2123,0.3307112209075543
358,2122,0.3307112209075543
359,2121,0.3307112209075543
360,2120,0.3307112209075543
361,2119,0.3307112209075543
362,2118,0.3307112209075543
363,2117,0.3307112209075543
364,2116,0.3307112209075543
365,2115,0.3307112209075543
366,2114,0.3307112209075543
367,2113,0.3307112209075543
368,2112,0.3307112209075543
369,2111,0.3307112209075543
370,2110,0.3307112209075543
371,2109,0.3307112209075543
372,2108,0.3307112209075543
373,2107,0.3307112209075543
374,2106,0.3307112209075543
375,2105,0.3307112209075543
376,2104,0.3307112209075543
377,2103,0.3307112209075543
378,2102,0.3307112209075543
379,2101,0.3307112209075543
380,2100,0.3307112209075543
381,2099,0.3307112209075543
382,2098,0.3307112209075543
383,2097,0.3307112209075543
384,2096,0.3307112209075543
385,2095,0.3307112209075543
386,2094,0.3307112209075543
387,2093,0.3307112209075543
388,2092,0.3307112209075543
389,2091,0.3307112209075543
390,2090,0.3307112209075543
391,2089,0.3307112209075543
392,2087,0.3307112209075543
393,2086,0.3307112209075543
394,2085,0.3307112209075543
395,2083,0.3307112209075543
396,2079,0.3307112209075543
397,2078,0.3307112209075543
398,2077,0.3307112209075543
399,2076,0.3307112209075543
400,2075,0.3307112209075543
401,2074,0.3307112209075543
402,2073,0.3307112209075543
403,2072,0.3307112209075543
404,2071,0.3307112209075543
405,2070,0.3307112209075543
406,2069,0.3307112209075543
407,2067,0.3307112209075543
408,2066,0.3307112209075543
409,2065,0.3307112209075543
410,2064,0.3307112209075543
411,2063,0.3307112209075543
412,2060,0.3307112209075543
413,2059,0.3307112209075543
414,2057,0.3307112209075543
415,2056,0.3307112209075543
416,2054,0.3307112209075543
417,2053,0.3307112209075543
418,2051,0.3307112209075543
419,2049,0.3307112209075543
420,2044,0.3307112209075543
421,2043,0.3307112209075543
422,2042,0.3307112209075543
423,2040,0.3307112209075543
424,2039,0.3307112209075543
425,2038,0.3307112209075543
426,2037,0.3307112209075543
427,2036,0.3307112209075543
428,2034,0.3307112209075543
429,2032,0.3307112209075543
430,2031,0.3307112209075543
431,2030,0.3307112209075543
432,2029,0.3307112209075543
433,2027,0.3307112209075543
434,2026,0.3307112209075543
435,2025,0.3307112209075543
436,2023,0.3307112209075543
437,2022,0.3307112209075543
438,2019,0.3307112209075543
439,2016,0.3307112209075543
440,2015,0.3307112209075543
441,2014,0.3307112209075543
442,2013,0.3307112209075543
443,2012,0.3307112209075543
444,2011,0.3307112209075543
445,2010,0.3307112209075543
446,2009,0.3307112209075543
447,2008,0.3307112209075543
448,2007,0.3307112209075543
449,2006,0.3307112209075543
450,2005,0.3307112209075543
451,2004,0.3307112209075543
452,2002,0.3307112209075543
453,2001,0.3307112209075543
454,2000,0.3307112209075543
455,1999,0.3307112209075543
456,1997,0.3307112209075543
457,1996,0.3307112209075543
458,1995,0.3307112209075543
459,1994,0.3307112209075543
460,1992,0.3307112209075543
461,1989,0.3307112209075543
462,1988,0.3307112209075543
463,1987,0.3307112209075543
464,1986,0.3307112209075543
465,1985,0.3307112209075543
466,1984,0.3307112209075543
467,1983,0.3307112209075543
468,1981,0.3307112209075543
469,1980,0.3307112209075543
470,1979,0.3307112209075543
471,1978,0.3307112209075543
472,1977,0.3307112209075543
473,1976,0.3307112209075543
474,1975,0.3307112209075543
475,1974,0.3307112209075543
476,1973,0.3307112209075543
477,1972,0.3307112209075543
478,1970,0.3307112209075543
479,1969,0.3307112209075543
480,1968,0.3307112209075543
481,1967,0.3307112209075543
482,1966,0.3307112209075543
483,1964,0.3307112209075543
484,1963,0.3307112209075543
485,1962,0.3307112209075543
486,1961,0.3307112209075543
487,1960,0.3307112209075543
488,1959,0.3307112209075543
489,1958,0.3307112209075543
490,1956,0.3307112209075543
491,1955,0.3307112209075543
492,1954,0.3307112209075543
493,1953,0.3307112209075543
494,1952,0.3307112209075543
495,1951,0.3307112209075543
496,1950,0.3307112209075543
497,1949,0.3307112209075543
498,1947,0.3307112209075543
499,1946,0.3307112209075543
500,1945,0.3307112209075543
501,1944,0.3307112209075543
502,1943,0.3307112209075543
503,1942,0.3307112209075543
504,1940,0.3307112209075543
505,1939,0.3307112209075543
506,1938,0.3307112209075543
507,1937,0.3307112209075543
508,1936,0.3307112209075543
509,1935,0.3307112209075543
510,1932,0.3307112209075543
511,1929,0.3307112209075543
512,1928,0.3307112209075543
513,1927,0.3307112209075543
514,1925,0.3307112209075543
515,1923,0.3307112209075543
516,1922,0.3307112209075543
517,1921,0.3307112209075543
518,1920,0.3307112209075543
519,1919,0.3307112209075543
520,1917,0.3307112209075543
521,1916,0.3307112209075543
522,1915,0.3307112209075543
523,1911,0.3307112209075543
524,1908,0.3307112209075543
525,1907,0.3307112209075543
526,1905,0.3307112209075543
527,1903,0.3307112209075543
528,1902,0.3307112209075543
529,1901,0.3307112209075543
530,1896,0.3307112209075543
531,1894,0.3307112209075543
532,1893,0.3307112209075543
533,1891,0.3307112209075543
534,1888,0.3307112209075543
535,1887,0.3307112209075543
536,1885,0.3307112209075543
537,1884,0.3307112209075543
538,1883,0.3307112209075543
539,1881,0.3307112209075543
540,1880,0.3307112209075543
541,1879,0.3307112209075543
542,1877,0.3307112209075543
543,1876,0.3307112209075543
