,0,1
0,Not AML cell lines,0.7120667129165502
1,106,0.058508776495007034
2,27,0.003142953424335729
3,530,0.0027503547774281353
4,765,0.0023576788359107263
5,728,0.002357678835910707
6,578,0.002161311879673317
7,576,0.002161311879673317
8,441,0.002042716396961048
9,577,0.001964925599783467
10,440,0.0015720950690464022
11,1010,0.001457645817400122
12,727,0.0013756508181991909
13,74,0.001200825385986322
14,639,0.0011913815387919466
15,1021,0.0011797588285556366
16,554,0.001179187243699525
17,75,0.0009998301395111673
18,591,0.0009871883038625698
19,662,0.0009827043455474139
20,1354,0.0009827043455474087
21,575,0.0009827043455474084
22,1009,0.0009827043455474063
23,439,0.0009827043455474063
24,72,0.0008454509787864771
25,88,0.000844818089886579
26,816,0.0008188554299645002
27,2843,0.0008174077837528299
28,2842,0.0008174077837528299
29,2841,0.0008174077837528299
30,2840,0.0008174077837528299
31,2839,0.0008174077837528299
32,2838,0.0008174077837528299
33,2837,0.0008174077837528299
34,2835,0.0008174077837528299
35,2834,0.0008174077837528299
36,2836,0.0008174077837528223
37,739,0.000806243989290636
38,77,0.0008049324379344992
39,1083,0.0007927733818512968
40,840,0.0007862021237428392
41,587,0.0007862021237428392
42,579,0.0007862021237428392
43,1386,0.0007862021237428346
44,572,0.0007862021237428345
45,1362,0.0007862021237428332
46,952,0.0007862021237428331
47,758,0.000786202123742833
48,442,0.000786202123742833
49,371,0.0007862021237428327
50,26,0.0007862021237428279
51,2383,0.0007862021237428279
52,2382,0.0007862021237428279
53,2335,0.0007862021237428279
54,2334,0.0007862021237428279
55,2245,0.0007862021237428279
56,2240,0.0007862021237428279
57,668,0.0006673361098962214
58,443,0.0006673361098962211
59,685,0.0006222952372025826
60,610,0.0006222952372025826
61,565,0.0006222952372025826
62,522,0.0006222952372025826
63,517,0.0006222952372025826
64,506,0.0006222952372025826
65,467,0.0006222952372025826
66,462,0.0006222952372025826
67,455,0.0006222952372025826
68,720,0.0006222952372025823
69,835,0.0006222952372025809
70,821,0.0006222952372025809
71,809,0.0006222952372025809
72,87,0.0006117386645387882
73,425,0.0006039972951941038
74,532,0.0005994549164907499
75,733,0.0005994549164907474
76,1014,0.0005994549164907454
77,2655,0.0005994549164907398
78,2615,0.0005994549164907398
79,78,0.0005970395546207014
80,1015,0.0005964904247173702
81,803,0.0005931382591970992
82,911,0.0005902521631419165
83,1072,0.0005900980520732676
84,1124,0.0005896805782858103
85,841,0.0005896805782858103
86,652,0.0005896805782858103
87,473,0.0005896805782858103
88,472,0.0005896805782858103
89,1018,0.0005896805782858082
90,948,0.0005896805782858068
91,936,0.0005896805782858068
92,262,0.0005896805782858068
93,910,0.0005896805782858059
94,1020,0.0005896805782858059
95,1361,0.0005896805782858059
96,978,0.0005896805782858057
97,909,0.0005896805782858057
98,759,0.0005896805782858057
99,756,0.0005896805782858057
100,755,0.0005896805782858057
101,753,0.0005896805782858057
102,801,0.0005896805782858057
103,748,0.0005896805782858057
104,741,0.0005896805782858057
105,523,0.0005896805782858057
106,438,0.0005896805782858057
107,933,0.0005896805782858055
108,553,0.0005896805782858055
109,552,0.0005896805782858055
110,130,0.0005896805782858055
111,1389,0.000589680578285805
112,678,0.000549582975692774
113,99,0.00041605016919661516
114,822,0.00040291404738127456
115,770,0.0004029140473812744
116,735,0.0004029140473812744
117,698,0.0004029140473812744
118,760,0.00040291404738126535
119,2681,0.00040291404738126513
120,2653,0.00040291404738126513
121,2652,0.00040291404738126513
122,2651,0.00040291404738126513
